content,tokenized_content,sentiment,sentiment_type
@user our apologies that we've had troubles delivering your shipment. i show that the details about the address being valid have been sent to our depot. as soon as they can have this back out for delivery the tracking will update. -vanessa,"['apology', 've', 'trouble', 'delivering', 'shipment', 'show', 'detail', 'address', 'valid', 'sent', 'depot', 'soon', 'back', 'delivery', 'tracking', 'update', 'vanessa']",-0.1,Neutral
"@user hi, our sincere apologies. can you please send us a dm with the tracking number? thanks. -vanessa","['hi', 'sincere', 'apology', 'please', 'send', 'u', 'direct message', 'tracking', 'number', 'thanks', 'vanessa']",0.26666666666666666,Neutral
"@user hi, our sincere apologies. can you please send us a dm with the tracking number? thanks. -vanessa","['hi', 'sincere', 'apology', 'please', 'send', 'u', 'direct message', 'tracking', 'number', 'thanks', 'vanessa']",0.26666666666666666,Neutral
everytime amazon uses purolator they be fucking the delivery up,"['overtime', 'amazon', 'us', 'purolator', 'fucking', 'delivery']",-0.6,Negative
purolator is a thief http,"['purolator', 'thief']",0.0,Neutral
"@user being a dog lover or expect to bit by dogs are not on the applications forms for ups, fed ex, purolator or dhl! any dog can/will bite. keep your dog secured when you're expecting a package delivered. it's not that hard to do!","['dog', 'lover', 'expect', 'bit', 'dog', 'application', 'form', 'ups', 'fed', 'ex', 'purolator', 'del', 'dog', 'can/will', 'bite', 'keep', 'dog', 'secured', 'are', 'expecting', 'package', 'delivered', 'is', 'hard']",-0.2916666666666667,Neutral
"🌊 joining hands for cleaner lakefronts! 🚮  

today, our purolator green team came together to clean up shorelines in #toronto, #burlington, #edmonton, &amp; #richmond. together, they worked to restore the beauty of our local shorelines. @user #shorelinecleanup http","['a', 'joining', 'hand', 'cleaner', 'lakefront', 'a', 'today', 'purolator', 'green', 'team', 'came', 'together', 'clean', 'shoreline', 'toronto', 'burlington', 'edmonton', 'amp', 'richmond', 'together', 'worked', 'restore', 'beauty', 'local', 'shoreline', 'shorelinecleanup']",0.05555555555555556,Neutral
@user @user @user not even close. if you know who built race engines in nascar for the purolator mercury the name was the same as the fuel the twins used.,"['even', 'close', 'know', 'built', 'race', 'engine', 'nascar', 'purolator', 'mercury', 'name', 'fuel', 'twin', 'used']",0.0,Neutral
my initial purchase is scheduled for delivery on monday but i will be returning it immediately. the packages are at purolator and fedex right now.can you stop delivery and have them returned? i know that i will be charged pricing79 return shipping,"['initial', 'purchase', 'scheduled', 'delivery', 'monday', 'returning', 'immediately', 'package', 'purolator', 'index', 'right', 'now.can', 'stop', 'delivery', 'returned', 'know', 'charged', 'pricing', 'return', 'shipping']",0.14285714285714285,Neutral
purolator company from canada didn't send me the gift and they stole it and disappeared. the relationship is very bad. my iphone 14 pro max and 2 samsung s10 and other items worth pricing5000 were stolen.,"['purolator', 'company', 'canada', 'not', 'send', 'gift', 'stole', 'disappeared', 'relationship', 'bad', 'iphone', 'gt', 'pro', 'max', 'a', 'samsung', 'sha', 'item', 'worth', 'pricing5000', 'stolen']",-0.19999999999999993,Neutral
purolator company from canada didn't send me the gift and they stole it and disappeared. the relationship is very bad. my iphone 14 pro max and 2 samsung s10 and other items worth pricing5000 were stolen.,"['purolator', 'company', 'canada', 'not', 'send', 'gift', 'stole', 'disappeared', 'relationship', 'bad', 'iphone', 'gt', 'pro', 'max', 'a', 'samsung', 'sha', 'item', 'worth', 'pricing5000', 'stolen']",-0.19999999999999993,Neutral
