content,tokenized_content,sentiment,sentiment_type
"@user the ink isnt biodegradable, the paper sucked, someone licked the envelope andtheir slobber is all over,  the stamp is stupid, the mailman is ugly. the sidewalks he walks on are shitty, canada post is run by nazis, tn is trying to control us with subliminal messages in the anthems","['ink', 'isnt', 'biodegradable', 'paper', 'sucked', 'someone', 'linked', 'envelope', 'another', 'slower', 'stamp', 'stupid', 'mailman', 'ugly', 'sidewalk', 'walk', 'shift', 'canada', 'post', 'run', 'nazi', 'tn', 'trying', 'control', 'u', 'subliminal', 'message', 'anthem']",-0.75,Negative
"i think i say this every time but my favourite thing about canada post is how completely useless their parcel tracking is. package was shipped from on. monday morning. delivery is listed as today, but there are no updates. still says http","['think', 'say', 'every', 'time', 'favourite', 'thing', 'canada', 'post', 'completely', 'useless', 'parcel', 'tracking', 'package', 'shipped', 'monday', 'morning', 'delivery', 'listed', 'today', 'update', 'still', 'say']",-0.5,Negative
bin dump reveals big surprise and anger against canada post – calgary http,"['bin', 'dump', 'reveals', 'big', 'surprise', 'anger', 'canada', 'post', 'a', 'calgary']",-0.35,Negative
bin dump reveals big surprise and anger against canada post http http,"['bin', 'dump', 'reveals', 'big', 'surprise', 'anger', 'canada', 'post']",-0.35,Negative
@user since canada vaccine rollout 84.5 of canadians over 5 have received at least 2 covid vaccines.  the unvaccinated make up 15.5% of the population but 47.6% of the covid deaths in canada post vaccine.. there's your excess mortality.. http,"['since', 'canada', 'vaccine', 'rollout', '84.5', 'canadian', 'a', 'received', 'least', 'a', 'covid', 'vaccine', 'unvaccinated', 'make', '15.5', 'population', '47.6', 'covid', 'death', 'canada', 'post', 'vaccine', 'gt', 'is', 'excess', 'mortality', 'gt']",-0.3,Negative
i hate canada post so so bad ahjjhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh,"['hate', 'canada', 'post', 'bad', 'ahjjhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh']",-0.75,Negative
@user @user @user what do you do at canada post!? this is crazy.,"['canada', 'post', 'crazy']",-0.6,Negative
canada post carrier refuses to walk up these steps because they’re too dangerous.  so i move mailbox as requested and they deliver for a month but also now stop because mailbox not fastened. #harrasement #canadapost http,"['canada', 'post', 'carrier', 'refuse', 'walk', 'step', 'a', 'dangerous', 'move', 'parlbox', 'requested', 'deliver', 'month', 'also', 'stop', 'parlbox', 'fastened', 'harrassment', 'canadapost']",-0.6,Negative
"@user @user  or i should say canada post doesn't help!! 
i sent a package from india and it got delivered to a wrong person by your delivery executive and it's been 7 days and there is no update. please help!!","['say', 'canada', 'post', 'not', 'help', 'sent', 'package', 'india', 'got', 'delivered', 'wrong', 'person', 'delivery', 'executive', 'is', 'a', 'day', 'update', 'please', 'help']",-0.5,Negative
"@user please consider dyslexia /reading difficulty tests as part of your screening , it’s unfair on customer and staff not to. my packages have been missing /not delivered/sent to the wrong address for the last 5 months.","['please', 'consider', 'dyslexia', 'reading', 'difficulty', 'test', 'part', 'screening', 'a', 'unfair', 'customer', 'staff', 'package', 'missing', 'not', 'delivered/sent', 'wrong', 'address', 'last', 'a', 'month']",-0.3,Negative
@user *preparing an express shipping box* can't guarantee if canada post will fuck up the delivery though,"['preparing', 'express', 'shipping', 'box', 'ca', 'not', 'guarantee', 'canada', 'post', 'fuck', 'delivery', 'though']",-0.4,Negative
"dear canada post. 

i hate you! worst delivery service ever! 
i hope i never have to deal with you again! 

@user 
@user","['dear', 'canada', 'post', 'hate', 'worst', 'delivery', 'service', 'ever', 'hope', 'never', 'deal']",-0.9,Negative
"@user you only hate bike lanes because you and a million other people clog up the roads with your single occupant vehicles. 

unless youre canada post or an uber, there's virtually no reason to drive around downtown toronto.","['hate', 'bike', 'lane', 'million', 'people', 'log', 'road', 'single', 'occupant', 'vehicle', 'unless', 'youre', 'canada', 'post', 'uber', 'is', 'virtually', 'reason', 'drive', 'around', 'downtown', 'toronto']",-0.4357142857142857,Negative
"i thought canada post was bad, but ups 🥇","['thought', 'canada', 'post', 'bad', 'ups', 'a']",-0.6999999999999998,Negative
"@user 1) there are a lot of companies working their way up, often times using canada post contracts as a base to build on.

2) canada has a development problem. central areas that were built as transport hubs are more expensive to service because freight is one way only.","['a', 'lot', 'company', 'working', 'way', 'often', 'time', 'using', 'canada', 'post', 'contract', 'base', 'build', 'a', 'canada', 'development', 'problem', 'central', 'area', 'built', 'transport', 'hub', 'expensive', 'service', 'freight', 'one', 'way']",-0.43333333333333335,Negative
"@user the worst part is i have no choice with where i buy stuff if they send it with canada post, like they literally never deliver my packages i always have to wait an extra day to go pick it up too","['worst', 'part', 'choice', 'buy', 'stuff', 'send', 'canada', 'post', 'like', 'literally', 'never', 'deliver', 'package', 'always', 'wait', 'extra', 'day', 'go', 'pick']",-0.5,Negative
"@user hah oops, sorry! i have no idea why i thought you were in europe. i was just in canada for a week offering canada post prices on stanchion books and magazine issues!","['has', 'oops', 'sorry', 'idea', 'thought', 'europe', 'canada', 'week', 'offering', 'canada', 'post', 'price', 'sanction', 'book', 'magazine', 'issue']",-0.5,Negative
"studying #cannabis in canada --
'post-legalization data, that implementation of the cannabis act was associated with a short-term 55-65% reduction in police-reported cannabis-related criminal incidents among youth'
http","['studying', 'cannabis', 'canada', 'gt', ""'post-legalization"", 'data', 'implementation', 'cannabis', 'act', 'associated', 'short-term', '55-65', 'reduction', 'police-reported', 'cannabis-related', 'criminal', 'incident', 'among', 'youth']",-0.4,Negative
@user yes especially delivery vehicles parking in a rush hour no parking- canada post is the worst/ blocking traffic with no apologies 😡,"['yes', 'especially', 'delivery', 'vehicle', 'parking', 'rush', 'hour', 'parking', 'canada', 'post', 'worst', 'blocking', 'traffic', 'apology', 'a']",-0.5,Negative
@user @user @user canada post is federal and we were mandated to take the vax . this was absolutely forced or you lose your job.,"['canada', 'post', 'federal', 'mandated', 'take', 'van', 'absolutely', 'forced', 'lose', 'job']",-0.30000000000000004,Negative
"@user canada post tracking numbers are 
7321315502379844, 7321315502365601, we courier to canada from india and delivery partner is canada post, since couple of days not yet courier is received by us. really disappointed. bad service. we have function at home.","['canada', 'post', 'tracking', 'number', '7321315502379844', '7321315502365601', 'courier', 'canada', 'india', 'delivery', 'partner', 'canada', 'post', 'since', 'couple', 'day', 'yet', 'courier', 'received', 'u', 'really', 'disappointed', 'bad', 'service', 'function', 'home']",-0.7249999999999999,Negative
"@user canada post tracking numbers are 
7321315502379844, 7321315502365601, we courier to canada from india and delivery partner is canada post, since couple of days not yet courier is received by us. really disappointed. bad service. we have function at home.","['canada', 'post', 'tracking', 'number', '7321315502379844', '7321315502365601', 'courier', 'canada', 'india', 'delivery', 'partner', 'canada', 'post', 'since', 'couple', 'day', 'yet', 'courier', 'received', 'u', 'really', 'disappointed', 'bad', 'service', 'function', 'home']",-0.7249999999999999,Negative
"@user canada post tracking number 
7321315502379844, we courier to canada and delivery partner is canada post, since couple of days not yet courier is received by customer. really disappointed. bad service.","['canada', 'post', 'tracking', 'number', '7321315502379844', 'courier', 'canada', 'delivery', 'partner', 'canada', 'post', 'since', 'couple', 'day', 'yet', 'courier', 'received', 'customer', 'really', 'disappointed', 'bad', 'service']",-0.7249999999999999,Negative
@user @user can they just send maid kits to sick people via canadapost?,"['send', 'maid', 'kit', 'sick', 'people', 'via', 'canadapost']",-0.7142857142857143,Negative
drafted a tweet condemning canada post but realized my missing mail is coming through dhl... you're on thin ice buddy,"['drafted', 'tweet', 'condemning', 'canada', 'post', 'realized', 'missing', 'mail', 'coming', 'del', '...', 'are', 'thin', 'ice', 'buddy']",-0.30000000000000004,Negative
"@user i work for canada post, a branch of the canadian trudeau run government . was forced to get jab to keep job ! i want retribution!","['work', 'canada', 'post', 'branch', 'canadian', 'trudeau', 'run', 'government', 'forced', 'get', 'jab', 'keep', 'job', 'want', 'retribution']",-0.30000000000000004,Negative
@user they allowed them. then they stopped them. canada post. sad. 😕,"['allowed', 'stopped', 'canada', 'post', 'sad', 'a']",-0.5,Negative
"canada post employees are not part of the strike, but there has been secondary picketing activity at some of its facilities. #saintjohn http","['canada', 'post', 'employee', 'part', 'strike', 'secondary', 'ticketing', 'activity', 'facility', 'saintjohn']",-0.3,Negative
"canada post employees are not part of the strike, but there has been secondary picketing activity at some of its facilities. #saintjohn http","['canada', 'post', 'employee', 'part', 'strike', 'secondary', 'ticketing', 'activity', 'facility', 'saintjohn']",-0.3,Negative
"canada post employees are not part of the strike, but there has been secondary picketing activity at some of its facilities. #saintjohn http","['canada', 'post', 'employee', 'part', 'strike', 'secondary', 'ticketing', 'activity', 'facility', 'saintjohn']",-0.3,Negative
"canada post employees are not part of the strike, but there has been secondary picketing activity at some of its facilities. #saintjohn #dieppe http","['canada', 'post', 'employee', 'part', 'strike', 'secondary', 'ticketing', 'activity', 'facility', 'saintjohn', 'steppe']",-0.3,Negative
"@user hasn't happened to me since 2021.
everything i've ordered is only a couple weeks laye and that's all on canada post for being lazy, inefficient, ineffective and grossly expensive.","['not', 'happened', 'since', '2021.', 'everything', 've', 'ordered', 'couple', 'week', 'late', 'is', 'canada', 'post', 'lazy', 'inefficient', 'ineffective', 'grossly', 'expensive']",-0.35000000000000003,Negative
@user i hate canada post!,"['hate', 'canada', 'post']",-0.8,Negative
@user @user i didn't take it so i was not forced. i decided to find another job when my boss told me i had to get it. i gave him my notice instead. my partner decided to get it to keep his job tho. he didn't want to but had to take it to keep working for canada post.,"['not', 'take', 'forced', 'decided', 'find', 'another', 'job', 'bos', 'told', 'get', 'gave', 'notice', 'instead', 'partner', 'decided', 'get', 'keep', 'job', 'tho', 'not', 'want', 'take', 'keep', 'working', 'canada', 'post']",-0.30000000000000004,Negative
"@user hi, these are fraudulent message and did not come from canada post. / http do not click the link or provide any details on these types of messages. unfortunately, there is no way for us to stop delivery or “emails/text” from malicious actors to consumers. 1/2","['hi', 'fraudulent', 'message', 'come', 'canada', 'post', 'click', 'link', 'provide', 'detail', 'type', 'message', 'unfortunately', 'way', 'u', 'stop', 'delivery', 'a', 'emails/text', 'a', 'malicious', 'actor', 'consumer', '1/2']",-0.5,Negative
"@user is there a way to report emails claiming to be canada post, because i'm getting at least 5 to 10 emails a week from emails claiming to be canada post and its extremely annoying.","['way', 'report', 'email', 'claiming', 'canada', 'post', 'm', 'getting', 'least', 'a', 'gt', 'email', 'week', 'email', 'claiming', 'canada', 'post', 'extremely', 'annoying']",-0.55,Negative
"@user sir,
 the said article was sent to canada on 03.04.2023. no further status is provided by the canada post for register mail category. it is requested to lodge the complaint through the booking office to initiate further inquiry to destination country.","['sir', 'said', 'article', 'sent', 'canada', '03.04.2023.', 'status', 'provided', 'canada', 'post', 'register', 'mail', 'category', 'requested', 'lodge', 'complaint', 'booking', 'office', 'initiate', 'inquiry', 'destination', 'country']",-0.3,Negative
"@user @user forced. to keep my job, with 2 years till retirement. canada post   i may or may not have decided to get the jab. on my terms. the forced part pissed me off and made me wait till the 11th hour.","['forced', 'keep', 'job', 'a', 'year', 'till', 'retirement', 'canada', 'post', 'may', 'may', 'decided', 'get', 'jab', 'term', 'forced', 'part', 'pissed', 'made', 'wait', 'till', 'with', 'hour']",-0.30000000000000004,Negative
ohhh canada post you want to deliver my mail properly sooo bad,"['hhh', 'canada', 'post', 'want', 'deliver', 'mail', 'properly', 'soon', 'bad']",-0.3499999999999999,Negative
"its hard on your body when the weather in canada is cold in the morning then warms up a bit then gets cold and again warms up. it sucks, hopefully summer comes soon
#tuesdayvibe #canada #post","['hard', 'body', 'weather', 'canada', 'cold', 'morning', 'warms', 'bit', 'get', 'cold', 'warms', 'suck', 'hopefully', 'summer', 'come', 'soon', 'tuesdayvibe', 'canada', 'post']",-0.49722222222222223,Negative
"our very own ryan orydzuk shares his knowledge with @user on how employers like canada post ignored all health and safety guidelines for their vulnerable workers. #nationalcitizensinquiry #workplace #healthandsafety 
http","['ryan', 'orydzuk', 'share', 'knowledge', 'employer', 'like', 'canada', 'post', 'ignored', 'health', 'safety', 'guideline', 'vulnerable', 'worker', 'nationalcitizensinquiry', 'workplace', 'healthandsafety']",-0.5,Negative
"@user at all federal levels ie the armed forces,  canada post etc you were mandated to get 2 shots otherwise you could not work nor could you receive unemployment insurance (ie forced into taking the vaccine) this pathetic twat is a narcissistic, misogynistic pathological liar","['federal', 'level', 'ie', 'armed', 'force', 'canada', 'post', 'etc', 'mandated', 'get', 'a', 'shot', 'otherwise', 'could', 'work', 'could', 'receive', 'unemployment', 'insurance', 'ie', 'forced', 'taking', 'vaccine', 'pathetic', 'that', 'narcissistic', 'misogynistic', 'pathological', 'liar']",-0.65,Negative
@user @user is honestly the worst delivery service out there. worse than canada post.,"['honestly', 'worst', 'delivery', 'service', 'worse', 'canada', 'post']",-0.7,Negative
@user canada post is awful 😭,"['canada', 'post', 'awful', 'a']",-1.0,Negative
@user is fucking garbage,"['fucking', 'garbage']",-0.6,Negative
@user canada post says you received my return a month ago. your agent says there is no label that matches the tracking number and there's nothing he can do. i'm out pricing750. fuck you.,"['canada', 'post', 'say', 'received', 'return', 'month', 'ago', 'agent', 'say', 'label', 'match', 'tracking', 'number', 'is', 'nothing', 'm', 'pricing750', 'fuck']",-0.4,Negative
@user does it means that canada post does not have the responsibility to deliever that package as if i chose the services without tracking? as i cant even ask for any info or refund for that.,"['mean', 'canada', 'post', 'responsibility', 'deliver', 'package', 'chose', 'service', 'without', 'tracking', 'cant', 'even', 'ask', 'info', 'refund']",-0.3125,Negative
@user i remember when canada post went on strike for two weeks under harper. did you call canada broken after 2 days then?,"['remember', 'canada', 'post', 'went', 'strike', 'two', 'week', 'harper', 'call', 'canada', 'broken', 'a', 'day']",-0.4,Negative
@user all the homies hate canada post,"['homes', 'hate', 'canada', 'post']",-0.8,Negative
we hate canada post🔥🔥🔥,"['hate', 'canada', 'post🔥🔥🔥']",-0.8,Negative
"leslyn, can we make it illegal for canada post to deliver abortion pills? what about ups? 
 http","['lesson', 'make', 'illegal', 'canada', 'post', 'deliver', 'abortion', 'pill', 'ups']",-0.5,Negative
"i had to snatch my id &amp; walk out of canada post cause when i say no one gon piss me off on my birthday, so mean nooooobody 😩😅","['snatch', 'id', 'amp', 'walk', 'canada', 'post', 'cause', 'say', 'one', 'gon', 'piss', 'birthday', 'mean', 'nooooobody', 'gt']",-0.3125,Negative
"@user @user cupw and canada post treat rsmc's like second class citizens compared to their letter carriers for doing the same job.
disgusting and unethical.","['cup', 'canada', 'post', 'treat', 'rsc', 'is', 'like', 'second', 'class', 'citizen', 'compared', 'letter', 'carrier', 'job', 'disgusting', 'unethical']",-0.5,Negative
how is fed ex somehow now worse than canada post that’s so embarrassing for them💀,"['fed', 'ex', 'somehow', 'worse', 'canada', 'post', 'a', 'embarrassing', 'them']",-0.4,Negative
due to a failed shipping issue i need pricing300 to send my largest painting sad i'm unable to refund the buyer at this point its cheaper to send it i would hate to ask for help buy canada post is charging me 657 to ship this painting and i could use the sad http,"['due', 'failed', 'shipping', 'issue', 'need', 'pricing300', 'send', 'largest', 'painting', 'sad', 'm', 'unable', 'refund', 'buyer', 'point', 'cheaper', 'send', 'would', 'hate', 'ask', 'help', 'buy', 'canada', 'post', 'charging', '657', 'ship', 'painting', 'could', 'use', 'sad']",-0.4875,Negative
why must i always end up behind ppl w the longest transactions at canada post 🥲,"['must', 'always', 'end', 'behind', 'ppl', 'w', 'longest', 'transaction', 'canada', 'post', 'a']",-0.4,Negative
"@user hi , thank you for contacting us, and we apologize for the inconvenience this may have caused. unfortunately , the store in question does not offer ups shipping services, the shipping services offered by the store are for canada post, dhl, and purolator. thank you.^ac","['hi', 'thank', 'contacting', 'u', 'apologize', 'inconvenience', 'may', 'caused', 'unfortunately', 'store', 'question', 'offer', 'ups', 'shipping', 'service', 'shipping', 'service', 'offered', 'store', 'canada', 'post', 'del', 'purolator', 'thank', 'you.^ac']",-0.5,Negative
"@user @user @user @user you need to fix the 750 heron road location. it is not canada post, it's cra. people will be confused.","['need', 'fix', '750', 'heron', 'road', 'location', 'canada', 'post', 'is', 'cra', 'people', 'confused']",-0.4,Negative
@user @user tell them it’s a potential hate crime and there will be 100 people there in 3 mins,"['tell', 'a', 'potential', 'hate', 'crime', '100', 'people', 'a', 'min']",-0.4,Negative
"an eternal mystery:

companies like canada post, purolator, dhl, fedex, etc. 

how do they all manage to be so bad at what they do?","['eternal', 'mystery', 'company', 'like', 'canada', 'post', 'purolator', 'del', 'index', 'etc', 'manage', 'bad']",-0.6999999999999998,Negative
#canadapost employee stole my package and #canadapost won't do anything about it. disgusting,"['canadapost', 'employee', 'stole', 'package', 'canadapost', 'wo', 'not', 'anything', 'disgusting']",-1.0,Negative
"@user @user you know that the cbc was government funded under conservatives too right?  here's a real shocker, the feds also fund the rcmp, cra, museums, parks, indigenous schools, a crap ton of research, trains, canada post, cpp, bank of canada, the mint, cmhc etc.","['know', 'cbc', 'government', 'funded', 'conservative', 'right', 'is', 'real', 'shocked', 'fed', 'also', 'fund', 'ramp', 'cra', 'museum', 'park', 'indigenous', 'school', 'crap', 'ton', 'research', 'train', 'canada', 'post', 'cpp', 'bank', 'canada', 'mint', 'mhc', 'etc']",-0.5047619047619047,Negative
@user @user purolator (owned by canada post) is infamous for not actually delivering. we boycott companies that use it. truly the worst.,"['purolator', 'owned', 'canada', 'post', 'infamous', 'actually', 'delivering', 'boycott', 'company', 'use', 'truly', 'worst']",-0.5,Negative
@user our community mailbox keeps getting broken into. what does canada post intend to do about this?,"['community', 'parlbox', 'keep', 'getting', 'broken', 'canada', 'post', 'intend']",-0.4,Negative
canada post making 0 attempt to delivery stuff to my apartment and just sticking the dnc in the mailbox is so annoying,"['canada', 'post', 'making', 'a', 'attempt', 'delivery', 'stuff', 'apartment', 'sticking', 'dnc', 'parlbox', 'annoying']",-0.8,Negative
and have always even when conservatives were in power? they get funding like crown corporations do… like are you mad that canada post gets federal tax money?,"['always', 'even', 'conservative', 'power', 'get', 'funding', 'like', 'crown', 'corporation', 'do', 'like', 'mad', 'canada', 'post', 'get', 'federal', 'tax', 'money']",-0.625,Negative
"@user @user ohh wow!!  
i really hate canada post. they have the worse service. i knew i should have used ups or fedex😒.
i will try to claim the money with the credit card company.","['oh', 'wow', 'really', 'hate', 'canada', 'post', 'worse', 'service', 'knew', 'used', 'ups', 'fedex😒', 'try', 'claim', 'money', 'credit', 'card', 'company']",-0.3666666666666667,Negative
"in april of 1982 canada post issued a commemorative stamp in honour of #terryfox. 

in order to release the stamp in 1982, canada post opted to overrule its policy of waiting at least 10 years after a person’s death before honouring them with a stamp. http","['april', '1982', 'canada', 'post', 'issued', 'commemorative', 'stamp', 'honour', 'terryfox', 'order', 'release', 'stamp', '1982', 'canada', 'post', 'opted', 'overrule', 'policy', 'waiting', 'least', 'gt', 'year', 'person', 'a', 'death', 'honouring', 'stamp']",-0.3,Negative
"@user what up canada post?  i sent 7 pre-paid packages to nunavut to help a family. 

4 arrived on time. 43% failure rate. 
1 is officially lost.  
2 went on canadian adventures. one went to victoria, bc. 

now my package that has been sitting in montreal for 2 weeks is in ottawa, on. http","['canada', 'post', 'sent', 'a', 'prepaid', 'package', 'nunavut', 'help', 'family', 'a', 'arrived', 'time', 'gt', 'failure', 'rate', 'a', 'officially', 'lost', 'a', 'went', 'canadian', 'adventure', 'one', 'went', 'victoria', 'bc', 'package', 'sitting', 'montreal', 'a', 'week', 'ottawa']",-0.3166666666666667,Negative
"homeowners in bainsville, ont., about an hour and a half southeast of ottawa, are frustrated that their addresses do not appear in the canada post database.  http","['homeowner', 'bainsville', 'onto', 'hour', 'half', 'southeast', 'ottawa', 'frustrated', 'address', 'appear', 'canada', 'post', 'database']",-0.4333333333333333,Negative
"homeowners in bainsville, ont., about an hour and a half southeast of ottawa, are frustrated that their addresses do not appear in the canada post database.  http","['homeowner', 'bainsville', 'onto', 'hour', 'half', 'southeast', 'ottawa', 'frustrated', 'address', 'appear', 'canada', 'post', 'database']",-0.4333333333333333,Negative
@user anyone know of a smuggling route to get bo cards into canada? post office too expensive,"['anyone', 'know', 'smuggling', 'route', 'get', 'bo', 'card', 'canada', 'post', 'office', 'expensive']",-0.5,Negative
"homeowners in bainsville, ont., about an hour and a half southeast of ottawa, are frustrated that their addresses do not appear in the canada post database.  http","['homeowner', 'bainsville', 'onto', 'hour', 'half', 'southeast', 'ottawa', 'frustrated', 'address', 'appear', 'canada', 'post', 'database']",-0.4333333333333333,Negative
"@user @user i’ve had a notice on my cell from “canada post” telling me my package (that i had no clue of), was unable to be delivered!

this notification was stamped st 3:30 am!","['a', 'notice', 'cell', 'a', 'canada', 'post', 'a', 'telling', 'package', 'clue', 'unable', 'delivered', 'notification', 'stamped', 'st', '3:30']",-0.5,Negative
canada post has to be the worst people in the world to deal with! 😡😡😡,"['canada', 'post', 'worst', 'people', 'world', 'deal', '😡😡😡']",-1.0,Negative
canada post i don’t hate u anymore 🙏🏼 it’s us customs that should get the brunt of my ire,"['canada', 'post', 'a', 'hate', 'u', 'anymore', 'gt', 'a', 'u', 'custom', 'get', 'brunt', 'ire']",-0.8,Negative
@user @user i'm locked out and waiting for a code! i need to bus over to the canada post as my apartment buildings mail box is always vandalized and broken.,"['m', 'locked', 'waiting', 'code', 'need', 'bus', 'canada', 'post', 'apartment', 'building', 'mail', 'box', 'always', 'vandalized', 'broken']",-0.4,Negative
@user canada post is slow confused,"['canada', 'post', 'slow', 'confused']",-0.35000000000000003,Negative
@user this is more than frightening.  cons propaganda keeps spreading like fire. advise canada post to stop delivering such trash to your home.,"['frightening', 'con', 'propaganda', 'keep', 'spreading', 'like', 'fire', 'advise', 'canada', 'post', 'stop', 'delivering', 'trash', 'home']",-0.3,Negative
"update on my grotto beasts package: fuck you canada post, you guys would not accept the international tracking number, nor did you leave a fucking notice card at my door so i was left sitting there fucking hoping you didnt fuck it up","['update', 'grotto', 'beast', 'package', 'fuck', 'canada', 'post', 'guy', 'would', 'accept', 'international', 'tracking', 'number', 'leave', 'fucking', 'notice', 'card', 'door', 'left', 'sitting', 'fucking', 'hoping', 'didnt', 'fuck']",-0.3333333333333333,Negative
@user no but my mom gets hand typed creepy stuff like this in her mailbox.  until i told canada post and then it stopped,"['mom', 'get', 'hand', 'typed', 'creepy', 'stuff', 'like', 'parlbox', 'told', 'canada', 'post', 'stopped']",-0.5,Negative
canada post just delivered my lipstick to my scary neighbour who stands on snow banks to stare at people so i'm beefing with them now too,"['canada', 'post', 'delivered', 'lipstick', 'scary', 'neighbour', 'stand', 'snow', 'bank', 'stare', 'people', 'm', 'being']",-0.5,Negative
@user hope it arrives soon. canada post is absolutely ridiculous 🙃,"['hope', 'arrives', 'soon', 'canada', 'post', 'absolutely', 'ridiculous', 'a']",-0.3333333333333333,Negative
"i hate canada post, how do they lose my package 😡","['hate', 'canada', 'post', 'lose', 'package', 'a']",-0.8,Negative
woke up to a miserable trifecta canada soccer/fanatics/canada post fuckery. aggravating as fuck to see my order for the new canwnt kit be returned to sender with zero insight as to why &amp; no means to reorder since the item isn't even listed on the cs store anymore,"['woke', 'miserable', 'trifecta', 'canada', 'soccer/fanatics/canada', 'post', 'tucker', 'aggravating', 'fuck', 'see', 'order', 'new', 'cannot', 'kit', 'returned', 'sender', 'zero', 'insight', 'amp', 'mean', 'recorder', 'since', 'item', 'not', 'even', 'listed', 'c', 'store', 'anymore']",-0.3940340909090909,Negative
"i swear to god, i was expecting 2 packages from canada post, and both are delayed. they were out for delivery, so they are in my city. but they just never arrived. wtf.","['swear', 'god', 'expecting', 'a', 'package', 'canada', 'post', 'delayed', 'delivery', 'city', 'never', 'arrived', 'wtf']",-0.5,Negative
i hate canada post so fucking much bro,"['hate', 'canada', 'post', 'fucking', 'much', 'bro']",-0.30000000000000004,Negative
"@user notice that the magaland barbarians have already decimated the us postal system.  pp does whatever the magaland extremists do so yeah, he is a danger to canada post.","['notice', 'mainland', 'barbarian', 'already', 'decimated', 'u', 'postal', 'system', 'pp', 'whatever', 'mainland', 'extremist', 'yeah', 'danger', 'canada', 'post']",-0.7,Negative
@user it’s canada post… we’re playing a dangerous game here,"['a', 'canada', 'post', 'a', 'playing', 'dangerous', 'game']",-0.5,Negative
"@user 
all niagara falls canada post delivery agents are lazy and doesn’t care to deliver post with responsibility. we have 10 people living in the house and the agent didn’t had the time to even write the customer name ? seriously idiots! http","['nigra', 'fall', 'canada', 'post', 'delivery', 'agent', 'lazy', 'a', 'care', 'deliver', 'post', 'responsibility', 'gt', 'people', 'living', 'house', 'agent', 'a', 'time', 'even', 'write', 'customer', 'name', 'seriously', 'idiot']",-0.525,Negative
@user just an fyi your canada post carrier just took to send my package from windsor to kitchener in a mere 8 days!,"['for your information', 'canada', 'post', 'carrier', 'took', 'send', 'package', 'windsor', 'kitchen', 'mere', 'a', 'day']",-0.5,Negative
extra bonus points if you are canadian and have any tips on how to ship stuff out in bulk and maybe not have to pay canada post’s absolutely insane shipping rates cause like there’s no way people are gonna pay pricing40 shipping 😭,"['extra', 'bonus', 'point', 'canadian', 'tip', 'ship', 'stuff', 'bulk', 'maybe', 'pay', 'canada', 'post', 'a', 'absolutely', 'insane', 'shipping', 'rate', 'cause', 'like', 'a', 'way', 'people', 'gon', 'na', 'pay', 'pricing', 'shipping', 'a']",-0.5,Negative
is anyone else in canada experiencing slow waiting times for lettermail from canada post 😭😭😭,"['anyone', 'else', 'canada', 'experiencing', 'slow', 'waiting', 'time', 'letterman', 'canada', 'post', '😭😭😭']",-0.30000000000000004,Negative
canada post has been slaying lately with delivery times🥰 they deserve they pussy ate http,"['canada', 'post', 'slaying', 'lately', 'delivery', 'times', 'deserve', 'pussy', 'ate']",-0.3,Negative
"@user @user oh i understand......the term is a farce

no tailpipe doesn't even come close to being zero emission

it's like canada post saying my parcel is carbon neutral because they paid someone not to cut down a tree.....

it's all a grift http","['oh', 'understand', '......', 'term', 'farce', 'tailpipe', 'not', 'even', 'come', 'close', 'zero', 'emission', 'is', 'like', 'canada', 'post', 'saying', 'parcel', 'carbon', 'neutral', 'paid', 'someone', 'cut', 'tree', '.....', 'is', 'gift']",-0.4,Negative
"@user @user the canada post clerk was masked but kept coughing into her hands. 2 cashiers i went through were sick, as were many shoppers. the only place i saw no sick staff was at t&amp;t, although most shoppers were not masked.","['canada', 'post', 'clerk', 'masked', 'kept', 'coaching', 'hand', 'a', 'cashier', 'went', 'sick', 'many', 'hopper', 'place', 'saw', 'sick', 'staff', 'amp', 'although', 'hopper', 'masked']",-0.30952380952380953,Negative
@user forced by canada post,"['forced', 'canada', 'post']",-0.30000000000000004,Negative
@user @user @user that’s weird if so since canada post owns purolator.,"['a', 'weird', 'since', 'canada', 'post', 'owns', 'purolator']",-0.5,Negative
@user at least you don’t deal with canada post 😐,"['least', 'a', 'deal', 'canada', 'post', 'a']",-0.3,Negative
