content,tokenized_content,sentiment,sentiment_type
"@user @user hey how about instructing your delivery staff to use the doorbell when dropping items off. it reduces the chances of porch pirates running off with the parcels. 

don't expect anyone to hang around and chat, just ding and leave.","['hey', 'instructing', 'delivery', 'staff', 'use', 'doorbell', 'dropping', 'item', 'reduces', 'chance', 'porch', 'pirate', 'running', 'parcel', 'not', 'expect', 'anyone', 'hang', 'around', 'chat', 'ding', 'leave']",0.0,Neutral
@user reply to my dm!,"['reply', 'direct message']",0.1,Neutral
"for my eu loving friends, did you know that germany, allows citizens from, uk, usa, brazil, israel, australia, canada, n.zealand, andorra. s.marino, japan and s.korea to apply for residence at will. yes you have fom via germany, because we dont have hang ups....","['eu', 'loving', 'friend', 'know', 'germany', 'allows', 'citizen', 'uk', 'usa', 'brazil', 'israel', 'australia', 'canada', 'zealand', 'pandora', 'marino', 'japan', 'korea', 'apply', 'residence', 'yes', 'fom', 'via', 'germany', 'dont', 'hang', 'ups', '....']",0.6,Postive
@user @user okay roger welcome to hockey night in canada where the standings don't matter but the point % since christmas does!!! obviously next year they will be better you clown they are very young and a team on the ups lol. what are you even talking about,"['okay', 'roger', 'welcome', 'hockey', 'night', 'canada', 'standing', 'not', 'matter', 'point', 'since', 'christmas', 'obviously', 'next', 'year', 'better', 'clown', 'young', 'team', 'ups', 'laugh out loud', 'even', 'talking']",0.3285714285714286,Postive
"day 2,390 | 4,511 days to go! | ep 29: 5 sets of 22 push ups challenge for wounded warriors canada
#ptsd #22for22 #mentalhealth #mentalhealthmatters
#ptsd #turn22to0 #depression #anxiety #22forthe22

http via @user","['day', '2,390', '4,511', 'day', 'go', 'ep', 'gt', 'a', 'set', 'gt', 'push', 'ups', 'challenge', 'wounded', 'warrior', 'canada', 'pts', '22for22', 'mentalhealth', 'mentalhealthmatters', 'pts', 'turn22to0', 'depression', 'anxiety', '22forthe22', 'via']",0.0,Neutral
"🏆 nicholas lavalle, founder and ceo of clean valley cic and the recipient of the climate-related product innovation micro-grant, sponsored by @user 

learn more about these inspiring canadian entrepreneurs here: http","['a', 'nicholas', 'valle', 'founder', 'ceo', 'clean', 'valley', 'cic', 'recipient', 'climate-related', 'product', 'innovation', 'micro-grant', 'sponsored', 'learn', 'inspiring', 'canadian', 'entrepreneur']",0.43333333333333335,Postive
"🏆jess devenport, co-founder and ceo of @user, and the recipient of the digital innovator micro-grant, sponsored by @user 

🏆will fan, founder and ceo of @user, and the recipient of the global impact micro-grant, sponsored by @user","['jess', 'devenport', 'cofounder', 'ceo', 'recipient', 'digital', 'innovator', 'micro-grant', 'sponsored', 'will', 'fan', 'founder', 'ceo', 'recipient', 'global', 'impact', 'micro-grant', 'sponsored']",0.0,Neutral
"@user wow, that's crazy, they should move to canada where health care is paid for. the only problem is that the feds are reducing transfer payments, making for long line ups for services.","['wow', 'is', 'crazy', 'move', 'canada', 'health', 'care', 'paid', 'problem', 'fed', 'reducing', 'transfer', 'payment', 'making', 'long', 'line', 'ups', 'service']",-0.18333333333333335,Neutral
"get ready to make an impact at the canadiansme small business expo 2023 on june 16th at the metro toronto convention centre. reserve your spot today at http and watch your brand soar. 

 book your booth here: http   

@user @user http","['get', 'ready', 'make', 'impact', 'canadiansme', 'small', 'business', 'expo', '2023', 'june', 'with', 'metro', 'toronto', 'convention', 'centre', 'reserve', 'spot', 'today', 'watch', 'brand', 'soar', 'book', 'booth']",-0.024999999999999994,Neutral
"@user we are really sorry for the inconvenience, you should be able now to dm us. -bryan http","['really', 'sorry', 'inconvenience', 'able', 'direct message', 'u', 'bryan']",0.03333333333333333,Neutral
@user unable to dm says msg failed to send,"['unable', 'direct message', 'say', 'msg', 'failed', 'send']",-0.3,Negative
"@user i will send you the information, but the last time this happened (and it has happened before) the person who helped me ended up saying that once the driver gains access to the building, they can leave it wherever they like. (and it was stolen)","['send', 'information', 'last', 'time', 'happened', 'happened', 'person', 'helped', 'ended', 'saying', 'driver', 'gain', 'access', 'building', 'leave', 'wherever', 'like', 'stolen']",0.0,Neutral
"@user hello, thank you for contacting us. if you provide me via dm with your personal info. (full name, delivery address, and phone number) i'd be glad to look into it and give you a hand. please click on the following link.- alex. http","['hello', 'thank', 'contacting', 'u', 'provide', 'via', 'direct message', 'personal', 'info', 'full', 'name', 'delivery', 'address', 'phone', 'number', 'id', 'glad', 'look', 'give', 'hand', 'please', 'click', 'following', 'link', 'alex']",0.19,Neutral
@user hi the original shipment sending out of canada is 1zx74v676794021965 the return that is being charged tax and held hostage is 1zx74v676787605375 i will get you the claims parcels when i return to the office,"['hi', 'original', 'shipment', 'sending', 'canada', '1zx74v676794021965', 'return', 'charged', 'tax', 'held', 'hostage', '1zx74v676787605375', 'get', 'claim', 'parcel', 'return', 'office']",0.375,Postive
@user failed to send,"['failed', 'send']",-0.5,Negative
"looking to connect with other small business owners and discover new growth opportunities? look no further than the canadiansme small business expo 2023! register for free at http

#smeexpo2023

@user @user http","['looking', 'connect', 'small', 'business', 'owner', 'discover', 'new', 'growth', 'opportunity', 'look', 'canadiansme', 'small', 'business', 'expo', '2023', 'register', 'free', 'smeexpo2023']",0.009090909090909094,Neutral
"@user hello, thank you for reaching out and letting us know about this. we are very sorry for the inconvenience. i will be glad to verify the information for you. please dm us your tracking number, phone number, and complete delivery address. -alex http","['hello', 'thank', 'reaching', 'letting', 'u', 'know', 'sorry', 'inconvenience', 'glad', 'verify', 'information', 'please', 'direct message', 'u', 'tracking', 'number', 'phone', 'number', 'complete', 'delivery', 'address', 'alex']",0.05,Neutral
@user @user ups is the worst company ever i have 3 claims ongoing for 5 months and still not dealt with the claims department even after receiving my over night courier expressed documentation pretends that they dont see it. return parcels back into canada is being charged taxes.,"['ups', 'worst', 'company', 'ever', 'a', 'claim', 'ongoing', 'a', 'month', 'still', 'dealt', 'claim', 'department', 'even', 'receiving', 'night', 'courier', 'expressed', 'documentation', 'pretend', 'dont', 'see', 'return', 'parcel', 'back', 'canada', 'charged', 'tax']",-0.5,Negative
"@user @user @user @user @user i have. about a dozen times now. the issue still persists. officer either don’t come by or come by too late and if they happen to be there during an infraction they only deal with it in that moment. 

next day it’s back to playing frogger with three ton vehicles.","['dozen', 'time', 'issue', 'still', 'persists', 'officer', 'either', 'a', 'come', 'come', 'late', 'happen', 'infraction', 'deal', 'moment', 'next', 'day', 'a', 'back', 'playing', 'trigger', 'three', 'ton', 'vehicle']",-0.09999999999999999,Neutral
"@user @user @user @user @user i am sorry to hear this. please report illegal parking to parking enforcement at http thank you, ^de","['sorry', 'hear', 'please', 'report', 'illegal', 'parking', 'parking', 'enforcement', 'thank', 'de']",-0.5,Negative
"@user good morning, young lady ✨️! kinda overcast here in ontario, canada 🇨🇦 but will  warm up to around +3c (37f) and get up to +8c (46f), woohoo! 
**friday on my mind** david bowie - pin ups (1977) 🎶 🎵 ""wednesday just don't go... (bah-oom)"" 🎶 🎵","['good', 'morning', 'young', 'lady', 'gt', 'kinda', 'overcast', 'ontario', 'canada', 'gt', 'warm', 'around', 'c', 'of', 'get', 'c', 'of', 'voodoo', 'friday', 'mind', 'david', 'bowie', 'pin', 'ups', '1977', 'a', 'a', 'gt', 'wednesday', 'not', 'go', '...', 'bathroom', 'gt', 'a', 'a']",0.4666666666666666,Postive
"today’s @user small business of the day is revival goods.

they sell a small selection of home furnishings carefully curated with the goal of helping you make your house a home. 

http

#shoplocalfirst #canadiansme #smallbiz http","['today', 'a', 'small', 'business', 'day', 'revival', 'good', 'sell', 'small', 'selection', 'home', 'furnishing', 'carefully', 'curated', 'goal', 'helping', 'make', 'house', 'home', 'shoplocalfirst', 'canadiansme', 'smallbiz']",0.024999999999999988,Neutral
"@user hello ash, we are really sorry for the ongoing issues with your packages. we would like to help you, could you send us your tracking number, phone number, email address and address via dm? -bryan http","['hello', 'ash', 'really', 'sorry', 'ongoing', 'issue', 'package', 'would', 'like', 'help', 'could', 'send', 'u', 'tracking', 'number', 'phone', 'number', 'email', 'address', 'address', 'via', 'direct message', 'bryan']",-0.2,Neutral
"almost got doored just now, w/ my four year old riding shotgun, by a @user truck on toronto’s most dangerous stretch of “bike lane” @ woodfield &amp; eastern.

any thoughts on this @user @user @user @user ?? http","['almost', 'got', 'doomed', 'w', 'four', 'year', 'old', 'riding', 'shotgun', 'truck', 'toronto', 'a', 'dangerous', 'stretch', 'a', 'bike', 'lane', 'a', 'woodfield', 'amp', 'eastern', 'thought']",-0.25,Neutral
join @user on april 19 for the next #startupwomen industry advisory circle! this month’s topic is women in #health. register today for the opportunity to connect with and learn from industry experts and later stage founders. http http,"['join', 'april', 'gt', 'next', 'startupwomen', 'industry', 'advisory', 'circle', 'month', 'a', 'topic', 'woman', 'health', 'register', 'today', 'opportunity', 'connect', 'learn', 'industry', 'expert', 'later', 'stage', 'founder']",0.0,Neutral
"@user hello, we are really sorry for the concerns these notifications may bring. we would like to help you, could you send us your tracking number, email address, phone number and address via dm to further verify? -bryan http","['hello', 'really', 'sorry', 'concern', 'notification', 'may', 'bring', 'would', 'like', 'help', 'could', 'send', 'u', 'tracking', 'number', 'email', 'address', 'phone', 'number', 'address', 'via', 'direct message', 'verify', 'bryan']",-0.2,Neutral
"@user hello, we are really sorry for the inconvenience with your package. we would like to help you, could you send us your tracking number, email address, address and phone number via dm? -bryan http","['hello', 'really', 'sorry', 'inconvenience', 'package', 'would', 'like', 'help', 'could', 'send', 'u', 'tracking', 'number', 'email', 'address', 'address', 'phone', 'number', 'via', 'direct message', 'bryan']",-0.2,Neutral
"stephanie dexter, president ups canada, discusses the ups women exporters program to launch in canada later this year, unlocking the potential of women-owned and women-run businesses.

http","['stephanie', 'dexter', 'president', 'ups', 'canada', 'discus', 'ups', 'woman', 'exporter', 'program', 'launch', 'canada', 'later', 'year', 'unlocking', 'potential', 'women-owned', 'women-run', 'business']",0.0,Neutral
"save soil light ups from australia, indonesia, canada, usa, europe, middle east to india is a true testament to the #worldunitesforsoil
#savesoil 
@user","['save', 'soil', 'light', 'ups', 'australia', 'indonesia', 'canada', 'usa', 'europe', 'middle', 'east', 'india', 'true', 'testament', 'worldunitesforsoil', 'savesoil']",0.25,Neutral
"@user canada is fucking up but not globally public on their fuck ups.
.
though it you truly think about it, usa (and other countries alike) airs a lot of their laundry.
.
so, to comment on the image: we're the apartment that's bleeding everybody dry on top of the bones of fn.
.
.","['canada', 'fucking', 'globally', 'public', 'fuck', 'ups', 'though', 'truly', 'think', 'usa', 'country', 'alike', 'air', 'lot', 'laundry', 'comment', 'image', 'are', 'apartment', 'is', 'bleeding', 'everybody', 'dry', 'top', 'bone', 'fn']",0.008333333333333331,Neutral
guess what just got dumped on the floor of our lobby by the mailboxes? i don't know why @user bothers to put warnings like this on their reminder emails. not sure who signed for my package because i sure didn't. http,"['guess', 'got', 'dumped', 'floor', 'lobby', 'parlbox', 'not', 'know', 'bother', 'put', 'warning', 'like', 'reminder', 'email', 'sure', 'signed', 'package', 'sure', 'not']",0.5,Postive
@user @user any response or action taken ????,"['response', 'action', 'taken']",0.1,Neutral
@user any updates??,['update'],0.0,Neutral
"@user thanks for not calling and coding my delivery as ""missed"" yet again, when i've waited two days in a row, all day, for your delivery drivers. i *hate* your service for exactly these reasons.
how are apartment dwellers supposed to know your people are here?
good grief.","['thanks', 'calling', 'coding', 'delivery', 'gt', 'missed', 'gt', 'yet', 've', 'waited', 'two', 'day', 'row', 'day', 'delivery', 'driver', 'hate', 'service', 'exactly', 'reason', 'apartment', 'dwellers', 'supposed', 'know', 'people', 'good', 'grief']",-0.09000000000000004,Neutral
@user here in canada the online ticket service is owned by the event production company.  so for concerts - they are sold out immediately and then resale at enormous mark ups.  and that’s legal. in a parliamentary democracy.,"['canada', 'online', 'ticket', 'service', 'owned', 'event', 'production', 'company', 'concert', 'sold', 'immediately', 'resale', 'enormous', 'mark', 'ups', 'a', 'legal', 'parliamentary', 'democracy']",0.1,Neutral
"@user package is not delivered since last 5 business days. pathetic customer support, talked to them multiple times still not resolution.
false reason updated by logistics team that customer is unavailable.
it’s frustrating and mental harassment","['package', 'delivered', 'since', 'last', 'a', 'business', 'day', 'pathetic', 'customer', 'support', 'talked', 'multiple', 'time', 'still', 'resolution', 'false', 'reason', 'updated', 'logistics', 'team', 'customer', 'unavailable', 'a', 'frustrating', 'mental', 'harassment']",-0.3166666666666667,Negative
"mostly i ship physical cloned cards to usa, canada , australia, uk, europe etc.. i use to work with dhl, fedex &amp; ups. 1-2 working days shipping in the us/uk. default shipping is expedient shipping service within 2-3
working days outside the us/uk 
2-3 days depending on location","['mostly', 'ship', 'physical', 'cloned', 'card', 'usa', 'canada', 'australia', 'uk', 'europe', 'etc', 'gt', 'use', 'work', 'del', 'index', 'amp', 'ups', '1-2', 'working', 'day', 'shipping', 'suk', 'default', 'shipping', 'expedient', 'shipping', 'service', 'within', '2-3', 'working', 'day', 'outside', 'suk', '2-3', 'day', 'depending', 'location']",0.16666666666666666,Neutral
"day 2,389 | 4,512 days to go! | ep 28: 5 sets of 22 push ups challenge for wounded warriors canada
#ptsd #22for22 #mentalhealth #mentalhealthmatters
#ptsd #turn22to0 #depression #anxiety #22forthe22

http via @user","['day', '2,389', '4,512', 'day', 'go', 'ep', 'gt', 'a', 'set', 'gt', 'push', 'ups', 'challenge', 'wounded', 'warrior', 'canada', 'pts', '22for22', 'mentalhealth', 'mentalhealthmatters', 'pts', 'turn22to0', 'depression', 'anxiety', '22forthe22', 'via']",0.0,Neutral
"pls rt | canada go 🇨🇦 #matchagos   
@user nct mark cheetah lee dolls 10cm 20cm 40cm

🌱pricing18-pricing56cad + ems 
🌱 pick ups in toronto 
🌱shipping avail ww
🌱closes 03/30 11:59pm est
*production will take months, dont join if you can’t wait

form: http http","['pls', 'rt', 'canada', 'go', 'gt', 'matchagos', 'not', 'mark', 'cheetah', 'lee', 'doll', 'cm', 'cm', 'cm', '🌱pricing18-pricing56cad', 'em', 'a', 'pick', 'ups', 'toronto', 'shipping', 'avail', 'ww', 'closes', '03/30', '11:59pm', 'est', 'production', 'take', 'month', 'dont', 'join', 'a', 'wait', 'form']",0.0,Neutral
"ups canada president stephanie dexter gives a sneak peek into the ups canada roadmap for 2023, including new technologies, investments and partnerships.

http","['ups', 'canada', 'president', 'stephanie', 'dexter', 'give', 'sneak', 'peek', 'ups', 'canada', 'roadmap', '2023', 'including', 'new', 'technology', 'investment', 'partnership']",0.13636363636363635,Neutral
"ups canada grade: fail

it's simple ups . order is on your truck. deliver it. if someone isn't home, leave a notice . we will gladly walk 2 blocks to pick it up  

dont return it to god damned sender in ontario without even fucking attempting the delivery, numbskull.","['ups', 'canada', 'grade', 'fail', 'is', 'simple', 'ups', 'order', 'truck', 'deliver', 'someone', 'not', 'home', 'leave', 'notice', 'gladly', 'walk', 'a', 'block', 'pick', 'dont', 'return', 'god', 'damned', 'sender', 'ontario', 'without', 'even', 'fucking', 'attempting', 'delivery', 'numbskull']",-0.15,Neutral
"ups canada president stephanie dexter gives a sneak peek into the ups canada roadmap for 2023, including new technologies, investments and partnerships.

http","['ups', 'canada', 'president', 'stephanie', 'dexter', 'give', 'sneak', 'peek', 'ups', 'canada', 'roadmap', '2023', 'including', 'new', 'technology', 'investment', 'partnership']",0.13636363636363635,Neutral
"stephanie dexter, president ups canada, discusses the ups women exporters program to launch in canada later this year, unlocking the potential of women-owned and women-run businesses.

http","['stephanie', 'dexter', 'president', 'ups', 'canada', 'discus', 'ups', 'woman', 'exporter', 'program', 'launch', 'canada', 'later', 'year', 'unlocking', 'potential', 'women-owned', 'women-run', 'business']",0.0,Neutral
"join us on april 13, 2023, for our next #startupglobal webinar focused on understanding intellectual property rights when expanding to international markets! register today: http 
@user @user @user http","['join', 'u', 'april', 'gt', '2023', 'next', 'startupglobal', 'seminar', 'focused', 'understanding', 'intellectual', 'property', 'right', 'expanding', 'international', 'market', 'register', 'today']",0.1464285714285714,Neutral
"#bigups to andrew sargent celebrated his 10 year anniversary with ups canada. 

""first solo run today 🚚 10 years down, here’s to the next 20-30 years."" 

thank you for all the work you do! http","['bogus', 'andrew', 'argent', 'celebrated', 'gt', 'year', 'anniversary', 'ups', 'canada', 'gt', 'first', 'solo', 'run', 'today', 'a', 'gt', 'year', 'a', 'next', '20-30', 'year', 'gt', 'thank', 'work']",0.19999999999999998,Neutral
"everything is going to shit!amazon 2 day shipping is now 10-14 days, same as other’s shipping,order package from london with ups,2 days it was in canada paid duty 27 days later i got it ,toronto,south &amp;north carolina,lousianna,south &amp;north dakota saskatoon http","['everything', 'going', 'shit', 'amazon', 'a', 'day', 'shipping', '10-14', 'day', 'a', 'shipping', 'order', 'package', 'london', 'upset', 'day', 'canada', 'paid', 'duty', 'gt', 'day', 'later', 'got', 'toronto', 'south', 'amp', 'north', 'carolina', 'louisiana', 'south', 'amp', 'north', 'dakota', 'saskatoon']",-0.1,Neutral
"@user they never deliver to the door at apartments. they ""attempt"" by standing outside the building, not buzzing or using their delivery code to enter the building and go up to deliver the package at the door. 😒","['never', 'deliver', 'door', 'apartment', 'gt', 'attempt', 'gt', 'standing', 'outside', 'building', 'buzzing', 'using', 'delivery', 'code', 'enter', 'building', 'go', 'deliver', 'package', 'door', 'a']",0.0,Neutral
"the canadiansme small business expo 2023, scheduled for june 16th at the metro toronto convention centre, is your opportunity to shine!

you can book your booth here: http  

#smeexpo2023

@user @user http","['canadiansme', 'small', 'business', 'expo', '2023', 'scheduled', 'june', 'with', 'metro', 'toronto', 'convention', 'centre', 'opportunity', 'shine', 'book', 'booth', 'smeexpo2023']",-0.25,Neutral
"@user hello, thanks for reaching out. please dm us your tracking number, delivery address, phone number, and email address, so we can look into it. -henry http","['hello', 'thanks', 'reaching', 'please', 'direct message', 'u', 'tracking', 'number', 'delivery', 'address', 'phone', 'number', 'email', 'address', 'look', 'henry']",0.15000000000000002,Neutral
@user ever gonna stop with the bullshit brokerage fees or naw?,"['ever', 'gon', 'na', 'stop', 'bullshit', 'brokerage', 'fee', 'new']",0.13636363636363635,Neutral
"deliver shipments to customers with better delivery proof &amp; better customer service with the new ups delivery photo feature. many residential packages will now be delivered with photographic proof, photo available on the delivery confirmation tracking, ups tracking &amp; my choice® http","['deliver', 'shipment', 'customer', 'better', 'delivery', 'proof', 'amp', 'better', 'customer', 'service', 'new', 'ups', 'delivery', 'photo', 'feature', 'many', 'residential', 'package', 'delivered', 'photographic', 'proof', 'photo', 'available', 'delivery', 'confirmation', 'tracking', 'ups', 'tracking', 'amp', 'choice']",0.40727272727272723,Postive
"@user hello, nathalie. i am sorry for the inconvenience. please dm us your delivery address, phone number, and email address, so i can present the case to our local center. there will be no consequences for the driver but is necessary to know the area where you live. -henry http","['hello', 'natalie', 'sorry', 'inconvenience', 'please', 'direct message', 'u', 'delivery', 'address', 'phone', 'number', 'email', 'address', 'present', 'case', 'local', 'center', 'consequence', 'driver', 'necessary', 'know', 'area', 'live', 'henry']",-0.05194805194805195,Neutral
love the specificity of “arrived in canada” ups. i loathe that any record label would fucking ship with you. http,"['love', 'specificity', 'a', 'arrived', 'canada', 'a', 'ups', 'lathe', 'record', 'label', 'would', 'fucking', 'ship']",-0.04999999999999999,Neutral
"@user i don't want your delivery man to have trouble, but it is all of them. so maybe they can get the message to always ring? the the packages won't get stollen.","['not', 'want', 'delivery', 'man', 'trouble', 'maybe', 'get', 'message', 'always', 'ring', 'package', 'wo', 'not', 'get', 'stolen']",-0.2,Neutral
"don’t miss @user march 29 talk about 7 important things for #women biz owners!  http
thank you @user @user @user @user @user @user @user  #women #wealthbuilding","['a', 'miss', 'march', 'gt', 'talk', 'a', 'important', 'thing', 'woman', 'biz', 'owner', 'thank', 'woman', 'wealthbuilding']",0.4,Postive
a significant increase in the number of american ex-pats moving to canada. people choose to move to canada for a number of reasons. u.s mail forwarder to canada #mailforwarder #americanexpats #expats #mailforwardingtocanada #postredirect http,"['significant', 'increase', 'number', 'american', 'expats', 'moving', 'canada', 'people', 'choose', 'move', 'canada', 'number', 'reason', 'us', 'mail', 'forwarded', 'canada', 'mailforwarder', 'americanexpats', 'expat', 'mailforwardingtocanada', 'postredirect']",0.1875,Neutral
"@user hello, nathalie. i am sorry for the inconvenience. please dm us your tracking number, delivery address, phone number, and email address, so we can look into it. -henry http","['hello', 'natalie', 'sorry', 'inconvenience', 'please', 'direct message', 'u', 'tracking', 'number', 'delivery', 'address', 'phone', 'number', 'email', 'address', 'look', 'henry']",-0.2,Neutral
"@user what's the problem with your delivery men who refuse to ring after delivering. i'm not home, but my husband is. i have to call him every time when i see ups emails, but i am not on my computer all the time. 😡","['is', 'problem', 'delivery', 'men', 'refuse', 'ring', 'delivering', 'm', 'home', 'husband', 'call', 'every', 'time', 'see', 'ups', 'email', 'computer', 'time', 'a']",0.0,Neutral
"@user @user 2 qs:

1. in light of what's happening in the us re: banking blow ups and geo conflict does he think canada's cultural risk aversion is a bug or a feature?

2. how does he think canada's tech ecosystem is positioned within this macro, geopolitical, and contracting vc environment?","['a', 'q', 'gt', 'light', 'is', 'happening', 'u', 'banking', 'blow', 'ups', 'geo', 'conflict', 'think', 'canada', 'is', 'cultural', 'risk', 'aversion', 'bug', 'feature', 'gt', 'think', 'canada', 'is', 'tech', 'ecosystem', 'positioned', 'within', 'macro', 'geopolitical', 'contracting', 'vc', 'environment']",0.25,Neutral
@user @user @user @user @user unfortunately i have some vocal issues so that doesn’t help,"['unfortunately', 'vocal', 'issue', 'a', 'help']",-0.5,Negative
@user i’ve done that for the past two years and here we still are 🤷🏻‍♂️,"['a', 'done', 'past', 'two', 'year', 'still', '🤷🏻\u200d♂️']",-0.25,Neutral
"all my friends being neurodivergent has it's ups and downs, on one hand we connect well, on the other hand i get nobody to smoke with because they all get anxiety attacks from weed 😔","['friend', 'neurodivergent', 'is', 'ups', 'down', 'one', 'hand', 'connect', 'well', 'hand', 'get', 'nobody', 'smoke', 'get', 'anxiety', 'attack', 'weed', 'a']",-0.15555555555555559,Neutral
"day 2,388 | 4,513 days to go! | ep 27: 5 sets of 22 push ups challenge for wounded warriors canada
#ptsd #22for22 #mentalhealth #mentalhealthmatters
#ptsd #turn22to0 #depression #anxiety #22forthe22

http via @user","['day', '2,388', '4,513', 'day', 'go', 'ep', 'gt', 'a', 'set', 'gt', 'push', 'ups', 'challenge', 'wounded', 'warrior', 'canada', 'pts', '22for22', 'mentalhealth', 'mentalhealthmatters', 'pts', 'turn22to0', 'depression', 'anxiety', '22forthe22', 'via']",0.0,Neutral
@user why would you post publicly which pick up location? that’s a huge privacy issue. i dm’d you with the info and you posted it publicly???,"['would', 'post', 'publicly', 'pick', 'location', 'a', 'huge', 'privacy', 'issue', 'direct message', 'a', 'info', 'posted', 'publicly']",0.12500000000000003,Neutral
"ready to take your business to the next level? don't miss the canadiansme small business expo 2023 on june 16th at the metro toronto convention centre! 

reserve your spot now at http

 #smeexpo2023

@user @user http","['ready', 'take', 'business', 'next', 'level', 'not', 'miss', 'canadiansme', 'small', 'business', 'expo', '2023', 'june', 'with', 'metro', 'toronto', 'convention', 'centre', 'reserve', 'spot', 'smeexpo2023']",-0.016666666666666663,Neutral
"we sat down with paulette s. haynes, the founder of @user, who shared her insights on how to effectively manage and engage with a remote workforce, and much more.

full podcast: http

subscribe here:
http

@user @user @user http","['sat', 'palette', 's', 'hayes', 'founder', 'shared', 'insight', 'effectively', 'manage', 'engage', 'remote', 'workforce', 'much', 'full', 'podcast', 'subscribe']",0.2833333333333333,Neutral
@user @user congratulations,['congratulations'],0.0,Neutral
"@user hi, i'm sorry for the trouble. please provide us with your address, phone number, and delivery address, so we can look into it. please provide us with the address of the ups center close to that incident. we will do our best to correct this situation. -henry http","['hi', 'm', 'sorry', 'trouble', 'please', 'provide', 'u', 'address', 'phone', 'number', 'delivery', 'address', 'look', 'please', 'provide', 'u', 'address', 'ups', 'center', 'close', 'incident', 'best', 'correct', 'situation', 'henry']",0.05000000000000002,Neutral
@user dmed!,['died'],0.0,Neutral
"@user hello mélanie, thank you for contacting us. i do apologize for this situation. please dm us your tracking number, phone number, and complete delivery address, so we can look into this. thank you. -alex http","['hello', 'melanie', 'thank', 'contacting', 'u', 'apologize', 'situation', 'please', 'direct message', 'u', 'tracking', 'number', 'phone', 'number', 'complete', 'delivery', 'address', 'look', 'thank', 'alex']",0.1,Neutral
@user @user  please help,"['please', 'help']",0.0,Neutral
"it’s that time of the year again where i have to dodge @user trucks, doors, staff and packages just to get my kid to daycare… #biketo @user @user @user http","['a', 'time', 'year', 'dodge', 'truck', 'door', 'staff', 'package', 'get', 'kid', 'daycare…', 'bike']",0.0,Neutral
"today’s @user  small business of the day is common house studio

common house studio ensures each and every planter is unique. to learn more about their products, please visit their website http 

#shoplocalfirst #canadiansme #smallbiz http","['today', 'a', 'small', 'business', 'day', 'common', 'house', 'studio', 'common', 'house', 'studio', 'ensures', 'every', 'planter', 'unique', 'learn', 'product', 'please', 'visit', 'website', 'shoplocalfirst', 'canadiansme', 'smallbiz']",-0.11875000000000002,Neutral
"@user can the unjabbed ruled to be persecuted and terrorized?? more dilution brought into the rest of canada, the less loyalty for canada and it's inherent standards. quebec gets another prop up. how many 'prop ups' has been given to quebec over 20 years compared to the rest of canada?","['unjabbed', 'ruled', 'persecuted', 'terrorized', 'dilution', 'brought', 'rest', 'canada', 'le', 'loyalty', 'canada', 'is', 'inherent', 'standard', 'quebec', 'get', 'another', 'prop', 'many', 'prop', 'ups', 'given', 'quebec', 'gt', 'year', 'compared', 'rest', 'canada']",0.25,Neutral
"@user @user what do you mean leaders, it’s the bank of canada that ups the interest rates not the federal government","['mean', 'leader', 'a', 'bank', 'canada', 'ups', 'interest', 'rate', 'federal', 'government']",-0.3125,Negative
"canada ups commitment to great lakes, but some wonder: is it too late and a loonie short?... http http","['canada', 'ups', 'commitment', 'great', 'lake', 'wonder', 'late', 'rookie', 'short', '...']",0.16666666666666666,Neutral
"from the war of 1812 to nafta and beyond, the relationship between the us and canada has had its ups and downs, but the two countries remain close allies and trading partners to this day. #uscanadarelations #friendsandneighbors #storytimetweets","['war', '1812', 'bafta', 'beyond', 'relationship', 'u', 'canada', 'ups', 'down', 'two', 'country', 'remain', 'close', 'ally', 'trading', 'partner', 'day', 'uscanadarelations', 'friendsandneighbors', 'storytimetweets']",-0.15555555555555559,Neutral
"@user us
australia
sweden

runner ups
canada
poland
saudi arabia
south korea","['u', 'australia', 'sweden', 'runner', 'ups', 'canada', 'poland', 'saudi', 'arabia', 'south', 'korea']",0.0,Neutral
@user @user keep going and pretty soon the ups will be wanting to separate and go to canada it will be that bad.,"['keep', 'going', 'pretty', 'soon', 'ups', 'wanting', 'separate', 'go', 'canada', 'bad']",-0.22499999999999992,Neutral
@user @user same i keep checking it’s like their services. like i paid my merch and now it’s delivery that worries me since no news since more than 3 days,"['keep', 'checking', 'a', 'like', 'service', 'like', 'paid', 'march', 'a', 'delivery', 'worry', 'since', 'news', 'since', 'a', 'day']",0.0,Neutral
@user @user i still have no update i’m so annoyed,"['still', 'update', 'a', 'annoyed']",-0.4,Negative
"day 2,387 | 4,514 days to go! | ep 26: 5 sets of 22 push ups challenge for wounded warriors canada
#ptsd #22for22 #mentalhealth #mentalhealthmatters
#ptsd #turn22to0 #depression #anxiety #22forthe22

http via @user","['day', '2,387', '4,514', 'day', 'go', 'ep', 'gt', 'a', 'set', 'gt', 'push', 'ups', 'challenge', 'wounded', 'warrior', 'canada', 'pts', '22for22', 'mentalhealth', 'mentalhealthmatters', 'pts', 'turn22to0', 'depression', 'anxiety', '22forthe22', 'via']",0.0,Neutral
