content,tokenized_content,sentiment,sentiment_type
'we've given it another 50-plus years of life': look inside downtown's redeveloped canada post building before it opens http #canadapost #amazon #officecre http,"['we', 've', 'given', 'another', '50-plus', 'year', 'life', 'look', 'inside', 'downtown', 'is', 'redeveloped', 'canada', 'post', 'building', 'open', 'canadapost', 'amazon', 'officer']",0.0,Neutral
@user @user @user @user @user another reason to not use canada post...,"['another', 'reason', 'use', 'canada', 'post', '...']",0.0,Neutral
"@user hi, that is a phishing message. canada post does not do redelivery. / http","['hi', 'phishing', 'message', 'canada', 'post', 'delivery']",0.0,Neutral
@user @user who is surprised that they now want canada post to open your private mail?,"['surprised', 'want', 'canada', 'post', 'open', 'private', 'mail']",0.03333333333333333,Neutral
"@user @user @user @user @user great, yet another excuse for poor delivery times from canada post.","['great', 'yet', 'another', 'excuse', 'poor', 'delivery', 'time', 'canada', 'post']",0.11666666666666665,Neutral
@user @user @user @user this is insane postal workers can open our mail how many will steal money  grandparents send to kids ill never use canada post again  time to boycott cp,"['insane', 'postal', 'worker', 'open', 'mail', 'many', 'steal', 'money', 'grandparent', 'send', 'kid', 'ill', 'never', 'use', 'canada', 'post', 'time', 'boycott', 'cp']",-0.25,Neutral
"as the postal needs of canadians continue to change, we’re recruiting talented people for a range of opportunities to play an important role in our transformation. 

for more information about starting a career with canada post: http","['postal', 'need', 'canadian', 'continue', 'change', 'a', 'recruiting', 'talented', 'people', 'range', 'opportunity', 'play', 'important', 'role', 'transformation', 'information', 'starting', 'career', 'canada', 'post']",0.3666666666666667,Postive
"@user qr codes for cash or debit at canada post are unique to each account. in other words, it's a static qr code.","['qr', 'code', 'cash', 'debit', 'canada', 'post', 'unique', 'account', 'word', 'is', 'static', 'qr', 'code']",0.4375,Postive
"@user  hi canada post its been a month my parcel is showing at custom receive indela, since 29-4- 2023. what is this mean ?","['hi', 'canada', 'post', 'month', 'parcel', 'showing', 'custom', 'receive', 'index', 'since', '29-4-', '2023.', 'mean']",-0.3125,Negative
“too many criminals are exploiting the current loophole in this legislative framework making large profits using canada post to commit criminal acts and putting canadian lives at risk.” http,"['a', 'many', 'criminal', 'exploiting', 'current', 'loophole', 'legislative', 'framework', 'making', 'large', 'profit', 'using', 'canada', 'post', 'commit', 'criminal', 'act', 'putting', 'canadian', 'life', 'risk', 'a']",-0.017142857142857147,Neutral
simplify your shipping process and generate labels seamlessly using our recommended woocommerce canada post shipping plugin. deliver packages with @user with ease. get started today! #woocommerce #canadapost #shippingsimplified http via @user,"['simplify', 'shipping', 'process', 'generate', 'label', 'seamlessly', 'using', 'recommended', 'woocommerce', 'canada', 'post', 'shipping', 'plugin', 'deliver', 'package', 'ease', 'get', 'started', 'today', 'woocommerce', 'canadapost', 'shippingsimplified', 'via']",0.1,Neutral
"@user canada post found dead in the dust

(itll prob be fine)","['canada', 'post', 'found', 'dead', 'dust', 'till', 'pro', 'fine']",0.10833333333333334,Neutral
"canada post jobs toronto 2023 | available now

apply now : http
http","['canada', 'post', 'job', 'toronto', '2023', 'available', 'apply']",0.4,Postive
"canada post jobs montreal 2023 | available now

apply now : http
http","['canada', 'post', 'job', 'montreal', '2023', 'available', 'apply']",0.4,Postive
"canada post jobs winnipeg 2023 | available now

apply now : http
http","['canada', 'post', 'job', 'winnipeg', '2023', 'available', 'apply']",0.4,Postive
"canada post jobs mississauga 2023 | available now

apply now : http
http","['canada', 'post', 'job', 'mississauga', '2023', 'available', 'apply']",0.4,Postive
"canada post jobs brampton 2023 | available now

apply now : http
http","['canada', 'post', 'job', 'hampton', '2023', 'available', 'apply']",0.4,Postive
also got a email from canada post that i have a shipment coming in but the only thing i ordered was from aliexpress and canada post never emails me stuff from ali so wtf is the package?,"['also', 'got', 'email', 'canada', 'post', 'shipment', 'coming', 'thing', 'ordered', 'lexpress', 'canada', 'post', 'never', 'email', 'stuff', 'ali', 'wtf', 'package']",-0.5,Negative
"canada post jobs calgary 2023 | available now

apply now : http
http","['canada', 'post', 'job', 'calgary', '2023', 'available', 'apply']",0.4,Postive
"canada post jobs edmonton 2023 | available now

apply now : http
http","['canada', 'post', 'job', 'edmonton', '2023', 'available', 'apply']",0.4,Postive
"canada post jobs ottawa 2023 | available now

apply now : http
http","['canada', 'post', 'job', 'ottawa', '2023', 'available', 'apply']",0.4,Postive
please stop these people from buying cell phones and invading america phones.  canada post texting scam circulating in ontario http,"['please', 'stop', 'people', 'buying', 'cell', 'phone', 'invading', 'america', 'phone', 'canada', 'post', 'texting', 'scam', 'circulating', 'ontario']",0.0,Neutral
@user @user @user @user same.. good ol canada post 🤦‍♂️,"['gt', 'good', 'ol', 'canada', 'post', '🤦\u200d♂️']",0.7,Postive
"canada post / postes canada 

i need to rekey http","['canada', 'post', 'poster', 'canada', 'need', 'key']",0.0,Neutral
@user bridge wednesday yayo bringing back the canada post speedball 3fluorophenmetrazine crystaline synthesis yayo make the light dance and etizolam irish chemists only you neeed to be compulsive redose maxing we calling it chakra put it in the fucking schools,"['bridge', 'wednesday', 'mayo', 'bringing', 'back', 'canada', 'post', 'speedball', '3fluorophenmetrazine', 'crystalline', 'synthesis', 'mayo', 'make', 'light', 'dance', 'etizolam', 'irish', 'chemist', 'needed', 'compulsive', 'redone', 'making', 'calling', 'chara', 'put', 'fucking', 'school']",-0.04999999999999999,Neutral
@user they fooled me !!! there was a little lock in the corner on my screen i thought it really was canada post ☹️,"['fooled', 'little', 'lock', 'corner', 'screen', 'thought', 'really', 'canada', 'post', 'gt']",0.0062500000000000056,Neutral
"join virginie tremblay of canada post in examining best practices that #safetyleaders can take for establishing an integrated approach to employee #psychologicalsafety at the 2023 #safetyinnovationca summit.

join us virtually on june 21, 2023.

register:http http","['join', 'virginia', 'tremblay', 'canada', 'post', 'examining', 'best', 'practice', 'safetyleaders', 'take', 'establishing', 'integrated', 'approach', 'employee', 'psychologicalsafety', '2023', 'safetyinnovationca', 'summit', 'join', 'u', 'virtually', 'june', 'gt', '2023.', 'register']",1.0,Postive
@user @user u know what im an ups stan (canada post anti) so i can get behind that actually,"['u', 'know', 'im', 'ups', 'stan', 'canada', 'post', 'anti', 'get', 'behind', 'actually']",-0.2,Neutral
@user it’ll have to be the international tier when you sign up since canada post sucks 😭,"['a', 'international', 'tier', 'sign', 'since', 'canada', 'post', 'suck', 'a']",0.0,Neutral
"@user @user @user so you’re tacitly acknowledging suicide should be permitted? i mean that’s just a pure degradation of our society. we abandon ideals such as the sacredness of life and suddenly we become canada post-maid, using euthanasia as a cost saving measure","['a', 'tactile', 'acknowledging', 'suicide', 'permitted', 'mean', 'a', 'pure', 'degradation', 'society', 'abandon', 'ideal', 'sacredness', 'life', 'suddenly', 'become', 'canada', 'post-maid', 'using', 'euthanasia', 'cost', 'saving', 'measure']",0.20044642857142858,Neutral
did you miss the cases in my sustainable brands workshop - watch them here? mentos http canada post http @user #sb23,"['miss', 'case', 'sustainable', 'brand', 'workshop', 'watch', 'mentor', 'canada', 'post', 'sb']",0.0,Neutral
"“what makes great communication?” from the @user raccoon recycling force 🦝 ♻️ to canada post’s naturescapes.. 🍁 🌲 humor, animals &amp; beauty.. plus something provocative doesn’t hurt either @user @user #blcc23 #brandthinking
@user","['a', 'make', 'great', 'communication', 'a', 'raccoon', 'recycling', 'force', 'a', 'gt', 'canada', 'post', 'a', 'naturescapes', 'gt', 'a', 'a', 'humor', 'animal', 'amp', 'beauty', 'gt', 'plus', 'something', 'provocative', 'a', 'hurt', 'either', 'blcc23', 'brandthinking']",0.8,Postive
canada post king charles iii definitive extends lasting tradition. http #linnsstampnews @user http,"['canada', 'post', 'king', 'charles', 'iii', 'definitive', 'extends', 'lasting', 'tradition', 'linnsstampnews']",0.0,Neutral
"happy victoria's day! at aps global partners, we wish everyone a safe and enjoyable victoria day weekend.

#victoriaday #suvcanada #canadapost #canadalove #canadaplace #canadaeh #canadawould #canadablogger #entrepreneurship #leadership #success #forbescouncils http","['happy', 'victoria', 'is', 'day', 'aps', 'global', 'partner', 'wish', 'everyone', 'safe', 'enjoyable', 'victoria', 'day', 'weekend', 'victoriaday', 'suvcanada', 'canadapost', 'canadalove', 'canadaplace', 'canada', 'canadawould', 'canadablogger', 'entrepreneurship', 'leadership', 'success', 'forbescouncils']",0.42000000000000004,Postive
"- no green bin/ garbage or recyclables pickup today, that happened on saturday.
- all libraries are closed. 
--victoria day is a federal holiday, so service canada offices are closed and there is no canada post delivery.  2/2","['green', 'bin', 'garbage', 'recyclables', 'pickup', 'today', 'happened', 'saturday', 'library', 'closed', 'gt', 'victoria', 'day', 'federal', 'holiday', 'service', 'canada', 'office', 'closed', 'canada', 'post', 'delivery', '2/2']",-0.13333333333333333,Neutral
"i will dispute the charge with my credit card if i dont recieve item within 2 days, canada post takes two days to deliver from calgary to my location, you fools chose ups. like i said its been two weeks now but i wont wait longer than 3 days before i call my card.","['dispute', 'charge', 'credit', 'card', 'dont', 'receive', 'item', 'within', 'a', 'day', 'canada', 'post', 'take', 'two', 'day', 'deliver', 'calgary', 'location', 'fool', 'chose', 'ups', 'like', 'said', 'two', 'week', 'wont', 'wait', 'longer', 'a', 'day', 'call', 'card']",0.0,Neutral
@user was it canada post ?,"['canada', 'post']",0.0,Neutral
@user how about people who are affected because canada post is a lazy broken business,"['people', 'affected', 'canada', 'post', 'lazy', 'broken', 'business']",-0.325,Negative
@user please note that canada post is a broken business that can't deliver on time ever and has the most useless unhelpful customer service ever. customer service at canada post is a waste of money,"['please', 'note', 'canada', 'post', 'broken', 'business', 'ca', 'not', 'deliver', 'time', 'ever', 'useless', 'unhelpful', 'customer', 'service', 'ever', 'customer', 'service', 'canada', 'post', 'waste', 'money']",-0.3666666666666667,Negative
@user makes no difft. canada post can't figure out how to deliver on time in the best conditions. worst company ever,"['make', 'diff', 'canada', 'post', 'ca', 'not', 'figure', 'deliver', 'time', 'best', 'condition', 'worst', 'company', 'ever']",0.0,Neutral
"@user hi tracey, hoping you are having a great long weekend.  i am happy nine months after applying to renew my rpal, i finally received it in the mail.  had to call the rc's many times and they blamed it on canada post.  go figure.","['hi', 'trace', 'hoping', 'great', 'long', 'weekend', 'happy', 'nine', 'month', 'applying', 'renew', 'real', 'finally', 'received', 'mail', 'call', 'rc', 'is', 'many', 'time', 'blamed', 'canada', 'post', 'go', 'figure']",0.41,Postive
"@user i don't know where you're from, but as for supporting ""public transportation"" all governments support it - a private company would make it unaffordable.  i think all transit services are tax payer funded - one way or another (like canada post)","['not', 'know', 'are', 'supporting', 'gt', 'public', 'transportation', 'gt', 'government', 'support', 'private', 'company', 'would', 'make', 'affordable', 'think', 'transit', 'service', 'tax', 'payer', 'funded', 'one', 'way', 'another', 'like', 'canada', 'post']",0.08333333333333333,Neutral
"@user @user @user i don't know about us, but i can track location via canada post.","['not', 'know', 'u', 'track', 'location', 'via', 'canada', 'post']",0.0,Neutral
"@user i think canada post had a stamp of this shot. this berg landed there in 2017. pretty spectacular.
that said - another big berg grounded there about a month ago. it’s breaking up now, but supposedly still a sight to see.
photo credit to:
@user http","['think', 'canada', 'post', 'stamp', 'shot', 'berg', 'landed', '2017.', 'pretty', 'spectacular', 'said', 'another', 'big', 'berg', 'grounded', 'month', 'ago', 'a', 'breaking', 'supposedly', 'still', 'sight', 'see', 'photo', 'credit']",0.2833333333333333,Neutral
mary t.’s review of canada post http,"['mary', 'to', 'a', 'review', 'canada', 'post']",0.0,Neutral
"@user @user i retired from canada post last october under duress because of the vaccine mandate. i sent cupw 9 emails outlining the dangers of the vaccine and how they violate the nuremberg code, the canadian criminal code etc. they never responded back.","['retired', 'canada', 'post', 'last', 'october', 'dress', 'vaccine', 'mandate', 'sent', 'cup', 'a', 'email', 'outlining', 'danger', 'vaccine', 'violate', 'nuremberg', 'code', 'canadian', 'criminal', 'code', 'etc', 'never', 'responded', 'back']",-0.13333333333333333,Neutral
"@user it's so expensive. canada post treats books like packages and you get charged for the weight and distance, unlike for letters.","['is', 'expensive', 'canada', 'post', 'treat', 'book', 'like', 'package', 'get', 'charged', 'weight', 'distance', 'unlike', 'letter']",-0.5,Negative
"@user @user there they go, blaming canada post. no doubt provincial postal organization is next on their list of ‘new inventions’.","['go', 'blaming', 'canada', 'post', 'doubt', 'provincial', 'postal', 'organization', 'next', 'list', 'a', 'new', 'invention', 'a']",0.06818181818181818,Neutral
"that tiktok trend of *songs that are banned in my car and why*

mine is wasting time by kidrock cause i definitely was not *in it to win it like yzerman* when that canada post truck smoked me","['tiktok', 'trend', 'song', 'banned', 'car', 'mine', 'wasting', 'time', 'bedrock', 'cause', 'definitely', 'win', 'like', 'german', 'canada', 'post', 'truck', 'smoked']",0.4,Postive
@user stop canada post from wasting taxpayers dollars purchasing carbon credits. http,"['stop', 'canada', 'post', 'wasting', 'taxpayer', 'dollar', 'purchasing', 'carbon', 'credit']",0.0,Neutral
"@user build your own canada post, druthers newspaper drop box, seed vault exchange box, and exchange books, comms, intel http","['build', 'canada', 'post', 'brothers', 'newspaper', 'drop', 'box', 'seed', 'vault', 'exchange', 'box', 'exchange', 'book', 'comms', 'intel']",0.0,Neutral
@user quebec is already sovereign.  about the only things they don’t control is the military and canada post.,"['quebec', 'already', 'sovereign', 'thing', 'a', 'control', 'military', 'canada', 'post']",-0.1,Neutral
"canada post, online pranks &amp; politics http via @user","['canada', 'post', 'online', 'prank', 'amp', 'politics', 'via']",0.0,Neutral
canada post victoria day.,"['canada', 'post', 'victoria', 'day']",0.0,Neutral
"@user canada post really said, no one gets any kitties 😭","['canada', 'post', 'really', 'said', 'one', 'get', 'kitty', 'a']",0.2,Neutral
#canadapost me some #ethereal please👻,"['canadapost', 'ethereal', 'please']",0.0,Neutral
"got my simpsons painting fixed after australia or canada post put a hole through it 

looks so good http","['got', 'simpson', 'painting', 'fixed', 'australia', 'canada', 'post', 'put', 'hole', 'look', 'good']",0.39999999999999997,Postive
"@user abi....they even go as far as calling to say 'you have a canada post, call or reply blablabla'
na 2010 9ja format be dat naw","['abi', '....', 'even', 'go', 'far', 'calling', 'say', 'you', 'canada', 'post', 'call', 'reply', ""blablabla'"", 'na', '2010', 'ja', 'format', 'dat', 'new']",0.11818181818181818,Neutral
vive justin et son canada post national.  n'offensons pas les petits lapins.,"['vive', 'justin', 'et', 'son', 'canada', 'post', 'national', ""n'offensons"", 'pa', 'le', 'petit', 'latin']",0.0,Neutral
"@user @user @user ya not on you guys at all, canada post sucks ass sometimes😭😂 got me all hype for yesterdays arrival only to check in the am and see delivery date unavailable🤦‍♂️ not my first rodeo with em..🤞","['ya', 'guy', 'canada', 'post', 'suck', 'as', 'sometimes', 'got', 'hype', 'yesterday', 'arrival', 'check', 'see', 'delivery', 'date', 'unavailable🤦\u200d♂️', 'first', 'rodeo', 'em', 'gt', 'a']",0.25,Neutral
look at me being a real #indieauthor with a canada post small business account. printing labels? adding customers? who is this guy? 😄,"['look', 'real', 'indieauthor', 'canada', 'post', 'small', 'business', 'account', 'printing', 'label', 'adding', 'customer', 'guy', 'a']",-0.024999999999999994,Neutral
@user usps or canada post lol,"['uses', 'canada', 'post', 'laugh out loud']",0.2,Neutral
@user @user canada post has top notch premium service in comparison.,"['canada', 'post', 'top', 'notch', 'premium', 'service', 'comparison']",0.5,Postive
@user @user define timely.  faster or slower than canada post.,"['define', 'timely', 'faster', 'slower', 'canada', 'post']",0.0,Neutral
i had to remove the go canada post because it was getting too big for what i was trying to do…more than 250 replies in 20 hours 🤯 seems a lot of canadians are wanting a canadian gaming pc http,"['remove', 'go', 'canada', 'post', 'getting', 'big', 'trying', 'do…more', '250', 'reply', 'gt', 'hour', 'a', 'seems', 'lot', 'canadian', 'wanting', 'canadian', 'gaming', 'pc']",0.0,Neutral
"@user @user the whole ""where everything happens"" is equally as bad. you have to travel outside of city limits to do almost anything unless you play/watch sports. it's about as ego driven as them changing the address from victoria to langford with canada post. http","['whole', 'gt', 'everything', 'happens', 'gt', 'equally', 'bad', 'travel', 'outside', 'city', 'limit', 'almost', 'anything', 'unless', 'play/watch', 'sport', 'is', 'ego', 'driven', 'changing', 'address', 'victoria', 'landlord', 'canada', 'post']",-0.1666666666666666,Neutral
@user canada post has stopped delivering parcels to my door and they are being stolen all the time.  who can i talk to to fix this?  live chat doesn't even come on and phone people won't help.,"['canada', 'post', 'stopped', 'delivering', 'parcel', 'door', 'stolen', 'time', 'talk', 'fix', 'live', 'chat', 'not', 'even', 'come', 'phone', 'people', 'wo', 'not', 'help']",0.13636363636363635,Neutral
@user canada post should step up and provide free shipping...forgot they're goverment employees making over a 100 k per year!,"['canada', 'post', 'step', 'provide', 'free', 'shipping', '...', 'forgot', 'are', 'government', 'employee', 'making', '100', 'k', 'per', 'year']",0.4,Postive
ohhhhh boy do i hate canada post yes i do yes i do.,"['ohhhhh', 'boy', 'hate', 'canada', 'post', 'yes', 'yes']",-0.8,Negative
"pretty sure that if you work from home canada post is on your nemesis list, right?

“oh, you weren’t home. did we actually check? lol!”

“oh, you’re here to get your package? at the address and in the time slots that’s printed on the paper slip? yeah, no, we’re closed. surprise!”","['pretty', 'sure', 'work', 'home', 'canada', 'post', 'nemesis', 'list', 'right', 'a', 'oh', 'a', 'home', 'actually', 'check', 'laugh out loud', 'a', 'a', 'oh', 'a', 'get', 'package', 'address', 'time', 'slot', 'a', 'printed', 'paper', 'slip', 'yeah', 'a', 'closed', 'surprise', 'a']",0.19081632653061223,Neutral
@user you already did and gave me some bs answer without even looking at the canada post website but just going by your crappy tracking info. absolutely useless and pathetic.,"['already', 'gave', 'b', 'answer', 'without', 'even', 'looking', 'canada', 'post', 'website', 'going', 'crappy', 'tracking', 'info', 'absolutely', 'useless', 'pathetic']",-0.75,Negative
@user @user @user yeah i’ve taken to putting my buzzer # on the second line of my address but out of the ones who like to dump and run it’s always amazon. i’d much prefer that everything came via canada post as they have a parcel locker in the building.,"['yeah', 'a', 'taken', 'putting', 'buzzer', 'second', 'line', 'address', 'one', 'like', 'dump', 'run', 'a', 'always', 'amazon', 'a', 'much', 'prefer', 'everything', 'came', 'via', 'canada', 'post', 'parcel', 'locker', 'building']",0.1,Neutral
"marconi set up a test studio in montreal, where he conducted radio transmission experiments. 

the studio was granted an experimental radio licence and, #otd 1920, it broadcast the 1st scheduled 📻 radio  program in north america.

📷 3245, canada post. http","['maroon', 'set', 'test', 'studio', 'montreal', 'conducted', 'radio', 'transmission', 'experiment', 'studio', 'granted', 'experimental', 'radio', 'licence', 'otd', '1920', 'broadcast', 'st', 'scheduled', 'a', 'radio', 'program', 'north', 'america', 'a', '3245', 'canada', 'post']",0.1,Neutral
@user yep now there is still giving me the bullshit runaround. they only go by their delivery status not the real canada post status of their orders. fuck i'm starting to hate this company. hey @user guess you don't give a shit about customers #ripoff #unprofessional #buyerbeware,"['yep', 'still', 'giving', 'bullshit', 'turnaround', 'go', 'delivery', 'status', 'real', 'canada', 'post', 'status', 'order', 'fuck', 'm', 'starting', 'hate', 'company', 'hey', 'guess', 'not', 'give', 'shit', 'customer', 'runoff', 'unprofessional', 'buyerbeware']",-0.24,Neutral
"toronto maple leafs’ are taking jobs with canada post office – what’s good about that?

1 they won’t disappoint millions
2 they won’t be overpaid
3 they won’t stink at their jobs
4 they will finally deliver
5 they may finally earn their pay
6 less likely to get fired

pessimystic http","['toronto', 'maple', 'leaf', 'a', 'taking', 'job', 'canada', 'post', 'office', 'a', 'a', 'good', 'a', 'a', 'disappoint', 'million', 'a', 'a', 'overlaid', 'a', 'a', 'stink', 'job', 'a', 'finally', 'deliver', 'a', 'may', 'finally', 'earn', 'pay', 'a', 'le', 'likely', 'get', 'fired', 'pessimistic']",0.175,Neutral
@user it should be up to you to deal with this. i paid for items and you place dealing with canada post in the customer. if you can't provide the service or the product then don't take my money. in the end package not received and charged for it = theft,"['deal', 'paid', 'item', 'place', 'dealing', 'canada', 'post', 'customer', 'ca', 'not', 'provide', 'service', 'product', 'not', 'take', 'money', 'end', 'package', 'received', 'charged', 'theft']",0.0,Neutral
"@user i called thursday and chatted and also yesterday. they said tuesday may 23, you can very well see by canada post it will not be here and probably won't even show up but your customer reps don't really give a crap about it.","['called', 'thursday', 'charted', 'also', 'yesterday', 'said', 'tuesday', 'may', 'gt', 'well', 'see', 'canada', 'post', 'probably', 'wo', 'not', 'even', 'show', 'customer', 'rep', 'not', 'really', 'give', 'crap']",-0.45,Negative
"@user bag containing this rl was received by canada post on 10.05.2023, item level tracking is nor provided for rls, by canada post.  pls drop an email to asrmdimc@user.com for getting delivery information.","['bag', 'containing', 'rl', 'received', 'canada', 'post', '10.05.2023', 'item', 'level', 'tracking', 'provided', 'rls', 'canada', 'post', 'pls', 'drop', 'email', 'asrmdimc', 'user.com', 'getting', 'delivery', 'information']",0.0,Neutral
"@user july will be canada post on strike.
september will be teachers on strike.","['july', 'canada', 'post', 'strike', 'september', 'teacher', 'strike']",0.0,Neutral
"victoria day long weekend comes the expected closures.

libraries will be closed and canada post mail won’t be delivered or collected. major banks are also closed.

here’s a list of what else will be open and closed in toronto this weekend: http","['victoria', 'day', 'long', 'weekend', 'come', 'expected', 'closure', 'library', 'closed', 'canada', 'post', 'mail', 'a', 'delivered', 'collected', 'major', 'bank', 'also', 'closed', 'a', 'list', 'else', 'open', 'closed', 'toronto', 'weekend']",-0.05535714285714285,Neutral
@user @user canada post are just as bad. they don’t even bother to buzz our apartment complex intercom sometimes. they just stick a ‘sorry we missed you’ card in our mailbox in the foyer. which means we have to go and collect from the post office even if we were in all day,"['canada', 'post', 'bad', 'a', 'even', 'bother', 'buzz', 'apartment', 'complex', 'interior', 'sometimes', 'stick', 'a', 'sorry', 'missed', 'a', 'card', 'parlbox', 'foyer', 'mean', 'go', 'collect', 'post', 'office', 'even', 'day']",-0.45312499999999994,Negative
"ey400033251in stillno update since april 23rd, no reason is being given or delivered  #canadapost @user
@user","['ey400033251in', 'still', 'update', 'since', 'april', 'rd', 'reason', 'given', 'delivered', 'canadapost']",0.0,Neutral
"@user good. i've been saying it all along; they don't wanna work screw' em! there's plenty of people that will do it. and that goes for any other fools that'll be going on strike this summer like always (ie: transit, canada post etc(.","['good', 've', 'saying', 'along', 'not', 'wan', 'na', 'work', 'screw', 'em', 'is', 'plenty', 'people', 'go', 'fool', 'all', 'going', 'strike', 'summer', 'like', 'always', 'ie', 'transit', 'canada', 'post', 'etc']",0.39999999999999997,Postive
@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user no wonder the housing crisis continues. got all the money to fix it tied up and these fools now. next will be another transit strike. then canada post etc.. hopefully kids are being taught how to live on the streets.,"['wonder', 'housing', 'crisis', 'continues', 'got', 'money', 'fix', 'tied', 'fool', 'next', 'another', 'transit', 'strike', 'canada', 'post', 'etc', 'gt', 'hopefully', 'kid', 'taught', 'live', 'street']",0.06818181818181818,Neutral
ugh duties and taxes on a fucking hoodie seriously canada post like ugh!,"['gh', 'duty', 'tax', 'fucking', 'rookie', 'seriously', 'canada', 'post', 'like', 'gh']",-0.4666666666666667,Negative
@user @user @user pretty sure i have mcas but am struggling to get anyone to look into this in canada. post-covid lc and pots. finally seeing an allergist next week. any recos for tests to run?,"['pretty', 'sure', 'mas', 'struggling', 'get', 'anyone', 'look', 'canada', 'post-covid', 'lc', 'pot', 'finally', 'seeing', 'allergic', 'next', 'week', 'recon', 'test', 'run']",0.1875,Neutral
@user shit - is this a retweet of a bank of canada post?,"['shit', 'between', 'bank', 'canada', 'post']",-0.2,Neutral
hey guys what’s up and welcome back to my youtube channel! today i’m going to be killing canada post! http,"['hey', 'guy', 'a', 'welcome', 'back', 'youtube', 'channel', 'today', 'a', 'going', 'killing', 'canada', 'post']",0.4,Postive
watching a movie set in baltimore. that’s a canada post sign! http,"['watching', 'movie', 'set', 'baltimore', 'a', 'canada', 'post', 'sign']",0.0,Neutral
@user we used to try and refuse that stuff at canada post.  the boss always said “paying customer”.  i am not sure we want the po censoring for us anyway.,"['used', 'try', 'refuse', 'stuff', 'canada', 'post', 'bos', 'always', 'said', 'a', 'paying', 'customer', 'a', 'sure', 'want', 'po', 'censoring', 'u', 'anyway']",0.5,Postive
"the most cutting edge podcast in canada, tune in regardless of if you are in kelowna, alberta or anywhere in n. america &amp; are looking for  hardcore truths re the current state of affairs in canada post convoy... mandatory viewing for csis  i am told...","['cutting', 'edge', 'podcast', 'canada', 'tune', 'regardless', 'kelowna', 'alberta', 'anywhere', 'ns', 'america', 'amp', 'looking', 'hardcore', 'truth', 'current', 'state', 'affair', 'canada', 'post', 'convoy', '...', 'mandatory', 'viewing', 'css', 'told', '...']",-0.3,Negative
"the most cutting edge podcast in canada, tune in regardless of if you are in kelowna, alberta or anywhere in n. america &amp; are looking for  hardcore truths re the current state of affairs in canada post convoy...","['cutting', 'edge', 'podcast', 'canada', 'tune', 'regardless', 'kelowna', 'alberta', 'anywhere', 'ns', 'america', 'amp', 'looking', 'hardcore', 'truth', 'current', 'state', 'affair', 'canada', 'post', 'convoy', '...']",-0.3,Negative
"@user as a girl i went to annual mussel parties with my sister and our friend, whose parents left belgium and came to canada post wwii. apparently mussels were a delicacy among the belgian diaspora. loved the family, but the mussels not so much. i gave them a fair try.","['girl', 'went', 'annual', 'mussel', 'party', 'sister', 'friend', 'whose', 'parent', 'left', 'belgium', 'came', 'canada', 'post', 'wwii', 'apparently', 'mussel', 'delicacy', 'among', 'belgian', 'diaspora', 'loved', 'family', 'mussel', 'much', 'gave', 'fair', 'try']",0.32999999999999996,Postive
and don’t get me started on the canada post return bitch. i have 15 days to legally claim my mail.,"['a', 'get', 'started', 'canada', 'post', 'return', 'bitch', 'gt', 'day', 'legally', 'claim', 'mail']",0.2,Neutral
🪧 it’s been a lot of fun to chat with daveberta subscribers when they pick up their lawn signs. looking forward to dropping some off with canada post tonight and personally delivering a few more this weekend. #abvote #ableg http,"['a', 'a', 'lot', 'fun', 'chat', 'daveberta', 'subscriber', 'pick', 'lawn', 'sign', 'looking', 'forward', 'dropping', 'canada', 'post', 'tonight', 'personally', 'delivering', 'weekend', 'above', 'able']",0.2,Neutral
"i'm at canada post / postes canada in brampton, on http","['m', 'canada', 'post', 'poster', 'canada', 'hampton']",0.0,Neutral
i started a ticket with canada post. it's so fucking annoying. you can't even speak to a human being. it's all virtual assistants.,"['started', 'ticket', 'canada', 'post', 'is', 'fucking', 'annoying', 'ca', 'not', 'even', 'speak', 'human', 'is', 'virtual', 'assistant']",-0.4,Negative
"got this book by ⁦@user⁩ in the mail a couple days ago, but forgot to post. canada post bent it slightly, so it’s been recuperating under a pile of heavier books. seems to be doing well. i’ve been looking forward to this one http","['got', 'book', 'a', 'mail', 'couple', 'day', 'ago', 'forgot', 'post', 'canada', 'post', 'bent', 'slightly', 'a', 'recuperating', 'pile', 'heavier', 'book', 'seems', 'well', 'a', 'looking', 'forward', 'one']",-0.16666666666666666,Neutral
"welp! it's looking like my lace bobbins that cost me pricing150.00 might be lost. both usps and canada post websites say delivered, but there is no package here, and nothing in the community mailbox.

i wanna cry.","['well', 'is', 'looking', 'like', 'lace', 'bombing', 'cost', 'pricing150.00', 'might', 'lost', 'uses', 'canada', 'post', 'website', 'say', 'delivered', 'package', 'nothing', 'community', 'parlbox', 'wan', 'na', 'cry']",-0.2,Neutral
canada post has delivered!  thanks to @user @user and @user for adding to the set. current count 38/49. @user @user http,"['canada', 'post', 'delivered', 'thanks', 'adding', 'set', 'current', 'count', '38/49']",0.1,Neutral
